Time_s,DetectorVoltage_V,Power_dB,RelativeAmplitude,RelativePower
0.991,0.686,27.44,0.519995996533516,0.270395836410885
1.008,0.725,29,0.622300285169159,0.387257644921617
1.022,0.712,28.48,0.586138164514029,0.343557947899875
1.022,0.712,28.48,0.586138164514029,0.343557947899875
1.038,0.725,29,0.622300285169159,0.387257644921617
1.055,0.686,27.44,0.519995996533516,0.270395836410885
1.072,0.712,28.48,0.586138164514029,0.343557947899875
1.072,0.699,27.96,0.552077439280757,0.304789498962798
1.088,0.647,25.88,0.434510224171572,0.188799134909629
1.102,0.699,27.96,0.552077439280757,0.304789498962798
1.118,0.66,26.4,0.461317574560379,0.212813904598271
1.118,0.531,21.24,0.254683025258504,0.0648634433548238
1.132,0.673,26.92,0.489778819368446,0.239883291901949
1.148,0.569,22.76,0.303389118419427,0.0920449571753171
1.165,0.246,9.84,0.0685488226452662,0.00469894108605216
1.165,0.595,23.8,0.341979442513709,0.116949939101987
1.181,0.362,14.48,0.116949939101987,0.0136772882559585
1.196,0.414,16.56,0.148593564228701,0.022080047330189
1.213,0.44,17.6,0.167494287602644,0.0280543363795171
1.228,0.311,12.44,0.0924698173938222,0.00855066712884683
1.228,0.582,23.28,0.322106879128343,0.103752841581801
1.244,0.207,8.28,0.057279603098583,0.00328095293113119
1.261,0.569,22.76,0.303389118419427,0.0920449571753171
1.275,0.66,26.4,0.461317574560379,0.212813904598271
1.275,0.518,20.72,0.239883291901949,0.0575439937337157
1.29,0.647,25.88,0.434510224171572,0.188799134909629
1.306,0.479,19.16,0.200447202736516,0.040179081084894
1.321,0.621,24.84,0.385478357665772,0.148593564228701
1.321,0.699,27.96,0.552077439280757,0.304789498962798
1.337,0.608,24.32,0.363078054770101,0.131825673855641
1.353,0.686,27.44,0.519995996533516,0.270395836410885
1.367,0.725,29,0.622300285169159,0.387257644921617
1.383,0.673,26.92,0.489778819368446,0.239883291901949
1.383,0.712,28.48,0.586138164514029,0.343557947899875
1.398,0.712,28.48,0.586138164514029,0.343557947899875
1.412,0.712,28.48,0.586138164514029,0.343557947899875
1.428,0.725,29,0.622300285169159,0.387257644921617
1.428,0.699,27.96,0.552077439280757,0.304789498962798
1.443,0.725,29,0.622300285169159,0.387257644921617
1.458,0.699,27.96,0.552077439280757,0.304789498962798
1.473,0.647,25.88,0.434510224171572,0.188799134909629
1.487,0.699,27.96,0.552077439280757,0.304789498962798
1.487,0.66,26.4,0.461317574560379,0.212813904598271
1.503,0.544,21.76,0.270395836410884,0.0731139083483418
1.517,0.673,26.92,0.489778819368446,0.239883291901949
1.534,0.582,23.28,0.322106879128343,0.103752841581801
1.548,0.336,13.44,0.103752841581801,0.0107646521362983
1.548,0.608,24.32,0.363078054770101,0.131825673855641
1.564,0.401,16.04,0.139958732257262,0.0195884467350599
1.579,0.375,15,0.124165230759241,0.0154170045294956
1.594,0.466,18.64,0.188799134909629,0.0356451133426244
1.594,0.259,10.36,0.0727779804536824,0.00529663443891658
1.609,0.569,22.76,0.303389118419427,0.0920449571753171
1.624,0.285,11.4,0.0820351544329818,0.00672976656284318
1.64,0.531,21.24,0.254683025258504,0.0648634433548238
1.655,0.66,26.4,0.461317574560379,0.212813904598271
1.655,0.492,19.68,0.212813904598271,0.0452897579903621
1.67,0.634,25.36,0.409260659730011,0.167494287602644
1.684,0.44,17.6,0.167494287602644,0.0280543363795171
1.7,0.621,24.84,0.385478357665772,0.148593564228701
1.715,0.686,27.44,0.519995996533516,0.270395836410885
1.715,0.595,23.8,0.341979442513709,0.116949939101987
1.73,0.686,27.44,0.519995996533516,0.270395836410885
1.745,0.712,28.48,0.586138164514029,0.343557947899875
1.761,0.673,26.92,0.489778819368446,0.239883291901949
1.762,0.712,28.48,0.586138164514029,0.343557947899875
1.777,0.725,29,0.622300285169159,0.387257644921617
1.791,0.699,27.96,0.552077439280757,0.304789498962798
1.806,0.725,29,0.622300285169159,0.387257644921617
1.821,0.712,28.48,0.586138164514029,0.343557947899875
1.821,0.725,29,0.622300285169159,0.387257644921617
1.837,0.712,28.48,0.586138164514029,0.343557947899875
1.852,0.66,26.4,0.461317574560379,0.212813904598271
1.867,0.725,29,0.622300285169159,0.387257644921617
1.883,0.673,26.92,0.489778819368446,0.239883291901949
1.883,0.556,22.24,0.285759054337495,0.0816582371358593
1.899,0.686,27.44,0.519995996533516,0.270395836410885
1.914,0.595,23.8,0.341979442513709,0.116949939101987
1.931,0.362,14.48,0.116949939101987,0.0136772882559585
1.931,0.621,24.84,0.385478357665772,0.148593564228701
1.947,0.44,17.6,0.167494287602644,0.0280543363795171
1.961,0.311,12.44,0.0924698173938222,0.00855066712884683
1.976,0.492,19.68,0.212813904598271,0.0452897579903621
1.977,0.207,8.28,0.057279603098583,0.00328095293113119
1.992,0.556,22.24,0.285759054337495,0.0816582371358593
2.008,0.181,7.24,0.0508159442560561,0.0025822601906346
2.023,0.505,20.2,0.225943577022098,0.0510504999975407
2.023,0.647,25.88,0.434510224171572,0.188799134909629
2.039,0.466,18.64,0.188799134909629,0.0356451133426244
2.055,0.621,24.84,0.385478357665772,0.148593564228701
2.07,0.414,16.56,0.148593564228701,0.022080047330189
2.086,0.621,24.84,0.385478357665772,0.148593564228701
2.086,0.686,27.44,0.519995996533516,0.270395836410885
2.101,0.582,23.28,0.322106879128343,0.103752841581801
2.117,0.673,26.92,0.489778819368446,0.239883291901949
2.134,0.725,29,0.622300285169159,0.387257644921617
2.134,0.647,25.88,0.434510224171572,0.188799134909629
2.148,0.712,28.48,0.586138164514029,0.343557947899875
2.164,0.712,28.48,0.586138164514029,0.343557947899875
2.179,0.699,27.96,0.552077439280757,0.304789498962798
2.179,0.725,29,0.622300285169159,0.387257644921617
2.195,0.699,27.96,0.552077439280757,0.304789498962798
2.21,0.712,28.48,0.586138164514029,0.343557947899875
2.224,0.699,27.96,0.552077439280757,0.304789498962798
2.226,0.66,26.4,0.461317574560379,0.212813904598271
2.241,0.712,28.48,0.586138164514029,0.343557947899875
2.256,0.673,26.92,0.489778819368446,0.239883291901949
2.272,0.595,23.8,0.341979442513709,0.116949939101987
2.287,0.686,27.44,0.519995996533516,0.270395836410885
2.287,0.621,24.84,0.385478357665772,0.148593564228701
2.301,0.414,16.56,0.148593564228701,0.022080047330189
2.316,0.621,24.84,0.385478357665772,0.148593564228701
2.333,0.492,19.68,0.212813904598271,0.0452897579903621
2.333,0.582,23.28,0.322106879128343,0.103752841581801
2.348,0.531,21.24,0.254683025258504,0.0648634433548238
2.363,0.181,7.24,0.0508159442560561,0.0025822601906346
2.378,0.531,21.24,0.254683025258504,0.0648634433548238
2.394,0.22,8.8,0.0608135001278718,0.00369828179780266
2.394,0.492,19.68,0.212813904598271,0.0452897579903621
2.41,0.647,25.88,0.434510224171572,0.188799134909629
2.425,0.427,17.08,0.157761126969935,0.0248885731828239
2.442,0.621,24.84,0.385478357665772,0.148593564228701
2.443,0.349,13.96,0.110153930954142,0.0121338885046498
2.458,0.595,23.8,0.341979442513709,0.116949939101987
2.474,0.686,27.44,0.519995996533516,0.270395836410885
2.489,0.569,22.76,0.303389118419427,0.0920449571753171
2.489,0.686,27.44,0.519995996533516,0.270395836410885
2.504,0.712,28.48,0.586138164514029,0.343557947899875
2.521,0.647,25.88,0.434510224171572,0.188799134909629
2.536,0.712,28.48,0.586138164514029,0.343557947899875
2.536,0.725,29,0.622300285169159,0.387257644921617
2.552,0.699,27.96,0.552077439280757,0.304789498962798
2.567,0.712,28.48,0.586138164514029,0.343557947899875
2.583,0.712,28.48,0.586138164514029,0.343557947899875
2.583,0.725,29,0.622300285169159,0.387257644921617
2.598,0.712,28.48,0.586138164514029,0.343557947899875
2.613,0.66,26.4,0.461317574560379,0.212813904598271
2.629,0.712,28.48,0.586138164514029,0.343557947899875
2.645,0.686,27.44,0.519995996533516,0.270395836410885
2.645,0.595,23.8,0.341979442513709,0.116949939101987
2.661,0.699,27.96,0.552077439280757,0.304789498962798
2.677,0.621,24.84,0.385478357665772,0.148593564228701
2.693,0.453,18.12,0.177827941003892,0.0316227766016838
2.693,0.634,25.36,0.409260659730011,0.167494287602644
2.708,0.492,19.68,0.212813904598271,0.0452897579903621
2.725,0.207,8.28,0.057279603098583,0.00328095293113119
2.74,0.531,21.24,0.254683025258504,0.0648634433548238
2.74,0.181,7.24,0.0508159442560561,0.0025822601906346
2.756,0.505,20.2,0.225943577022098,0.0510504999975407
2.772,0.285,11.4,0.0820351544329818,0.00672976656284318
2.788,0.453,18.12,0.177827941003892,0.0316227766016838
2.788,0.621,24.84,0.385478357665772,0.148593564228701
2.805,0.401,16.04,0.139958732257262,0.0195884467350599
2.82,0.595,23.8,0.341979442513709,0.116949939101987
2.835,0.298,11.92,0.0870963589956081,0.00758577575029184
2.835,0.569,22.76,0.303389118419427,0.0920449571753171
2.852,0.673,26.92,0.489778819368446,0.239883291901949
2.868,0.544,21.76,0.270395836410884,0.0731139083483418
2.884,0.66,26.4,0.461317574560379,0.212813904598271
2.884,0.699,27.96,0.552077439280757,0.304789498962798
2.899,0.647,25.88,0.434510224171572,0.188799134909629
2.915,0.699,27.96,0.552077439280757,0.304789498962798
2.931,0.725,29,0.622300285169159,0.387257644921617
2.931,0.699,27.96,0.552077439280757,0.304789498962798
2.946,0.725,29,0.622300285169159,0.387257644921617
2.962,0.712,28.48,0.586138164514029,0.343557947899875
2.978,0.712,28.48,0.586138164514029,0.343557947899875
2.978,0.725,29,0.622300285169159,0.387257644921617
2.994,0.686,27.44,0.519995996533516,0.270395836410885
3.011,0.725,29,0.622300285169159,0.387257644921617
3.026,0.686,27.44,0.519995996533516,0.270395836410885
3.026,0.621,24.84,0.385478357665772,0.148593564228701
3.042,0.699,27.96,0.552077439280757,0.304789498962798
3.058,0.621,24.84,0.385478357665772,0.148593564228701
3.073,0.479,19.16,0.200447202736516,0.040179081084894
3.073,0.66,26.4,0.461317574560379,0.212813904598271
3.09,0.531,21.24,0.254683025258504,0.0648634433548238
3.106,0.168,6.72,0.0478630092322639,0.00229086765276777
3.122,0.556,22.24,0.285759054337495,0.0816582371358593
3.122,0.272,10.88,0.0772680585095703,0.00597035286583838
3.138,0.492,19.68,0.212813904598271,0.0452897579903621
3.153,0.362,14.48,0.116949939101987,0.0136772882559585
3.168,0.634,25.36,0.409260659730011,0.167494287602644
3.168,0.621,24.84,0.385478357665772,0.148593564228701
3.184,0.375,15,0.124165230759241,0.0154170045294956
3.201,0.595,23.8,0.341979442513709,0.116949939101987
3.217,0.246,9.84,0.0685488226452662,0.00469894108605216
3.217,0.569,22.76,0.303389118419427,0.0920449571753171
3.233,0.673,26.92,0.489778819368446,0.239883291901949
3.249,0.544,21.76,0.270395836410884,0.0731139083483418
3.249,0.647,25.88,0.434510224171572,0.188799134909629
3.266,0.712,28.48,0.586138164514029,0.343557947899875
3.281,0.634,25.36,0.409260659730011,0.167494287602644
3.298,0.699,27.96,0.552077439280757,0.304789498962798
3.298,0.725,29,0.622300285169159,0.387257644921617
3.314,0.686,27.44,0.519995996533516,0.270395836410885
3.33,0.725,29,0.622300285169159,0.387257644921617
3.346,0.712,28.48,0.586138164514029,0.343557947899875
3.346,0.725,29,0.622300285169159,0.387257644921617
3.362,0.712,28.48,0.586138164514029,0.343557947899875
3.378,0.686,27.44,0.519995996533516,0.270395836410885
3.394,0.725,29,0.622300285169159,0.387257644921617
3.394,0.699,27.96,0.552077439280757,0.304789498962798
3.41,0.634,25.36,0.409260659730011,0.167494287602644
3.425,0.699,27.96,0.552077439280757,0.304789498962798
3.442,0.634,25.36,0.409260659730011,0.167494287602644
3.442,0.505,20.2,0.225943577022098,0.0510504999975407
3.459,0.647,25.88,0.434510224171572,0.188799134909629
3.474,0.556,22.24,0.285759054337495,0.0816582371358593
3.491,0.22,8.8,0.0608135001278718,0.00369828179780266
3.491,0.569,22.76,0.303389118419427,0.0920449571753171
3.507,0.298,11.92,0.0870963589956081,0.00758577575029184
3.523,0.453,18.12,0.177827941003892,0.0316227766016838
3.523,0.388,15.52,0.131825673855641,0.0173780082874938
3.54,0.375,15,0.124165230759241,0.0154170045294956
3.557,0.595,23.8,0.341979442513709,0.116949939101987
3.573,0.285,11.4,0.0820351544329818,0.00672976656284318
3.573,0.569,22.76,0.303389118419427,0.0920449571753171
3.589,0.311,12.44,0.0924698173938222,0.00855066712884683
3.606,0.544,21.76,0.270395836410884,0.0731139083483418
3.622,0.647,25.88,0.434510224171572,0.188799134909629
3.622,0.492,19.68,0.212813904598271,0.0452897579903621
3.639,0.647,25.88,0.434510224171572,0.188799134909629
3.656,0.699,27.96,0.552077439280757,0.304789498962798
3.656,0.634,25.36,0.409260659730011,0.167494287602644
3.671,0.699,27.96,0.552077439280757,0.304789498962798
3.688,0.712,28.48,0.586138164514029,0.343557947899875
3.705,0.686,27.44,0.519995996533516,0.270395836410885
3.705,0.725,29,0.622300285169159,0.387257644921617
3.722,0.712,28.48,0.586138164514029,0.343557947899875
3.738,0.712,28.48,0.586138164514029,0.343557947899875
3.738,0.725,29,0.622300285169159,0.387257644921617
3.755,0.699,27.96,0.552077439280757,0.304789498962798
3.771,0.725,29,0.622300285169159,0.387257644921617
3.787,0.699,27.96,0.552077439280757,0.304789498962798
3.787,0.634,25.36,0.409260659730011,0.167494287602644
3.805,0.712,28.48,0.586138164514029,0.343557947899875
3.823,0.647,25.88,0.434510224171572,0.188799134909629
3.824,0.531,21.24,0.254683025258504,0.0648634433548238
3.84,0.673,26.92,0.489778819368446,0.239883291901949
3.856,0.556,22.24,0.285759054337495,0.0816582371358593
3.873,0.246,9.84,0.0685488226452662,0.00469894108605216
3.873,0.595,23.8,0.341979442513709,0.116949939101987
3.89,0.349,13.96,0.110153930954142,0.0121338885046498
3.905,0.414,16.56,0.148593564228701,0.022080047330189
3.905,0.427,17.08,0.157761126969935,0.0248885731828239
3.922,0.349,13.96,0.110153930954142,0.0121338885046498
3.939,0.582,23.28,0.322106879128343,0.103752841581801
3.955,0.246,9.84,0.0685488226452662,0.00469894108605216
3.955,0.569,22.76,0.303389118419427,0.0920449571753171
3.972,0.388,15.52,0.131825673855641,0.0173780082874938
3.989,0.608,24.32,0.363078054770101,0.131825673855641
3.989,0.647,25.88,0.434510224171572,0.188799134909629
4.005,0.479,19.16,0.200447202736516,0.040179081084894
4.022,0.634,25.36,0.409260659730011,0.167494287602644
4.038,0.699,27.96,0.552077439280757,0.304789498962798
4.038,0.621,24.84,0.385478357665772,0.148593564228701
4.054,0.686,27.44,0.519995996533516,0.270395836410885
4.071,0.712,28.48,0.586138164514029,0.343557947899875
4.071,0.673,26.92,0.489778819368446,0.239883291901949
4.087,0.712,28.48,0.586138164514029,0.343557947899875
4.104,0.725,29,0.622300285169159,0.387257644921617
4.122,0.699,27.96,0.552077439280757,0.304789498962798
4.122,0.712,28.48,0.586138164514029,0.343557947899875
4.138,0.686,27.44,0.519995996533516,0.270395836410885
4.155,0.712,28.48,0.586138164514029,0.343557947899875
4.156,0.712,28.48,0.586138164514029,0.343557947899875
4.172,0.647,25.88,0.434510224171572,0.188799134909629
4.189,0.712,28.48,0.586138164514029,0.343557947899875
4.205,0.66,26.4,0.461317574560379,0.212813904598271
4.205,0.544,21.76,0.270395836410884,0.0731139083483418
4.223,0.673,26.92,0.489778819368446,0.239883291901949
4.239,0.582,23.28,0.322106879128343,0.103752841581801
4.239,0.311,12.44,0.0924698173938222,0.00855066712884683
4.257,0.608,24.32,0.363078054770101,0.131825673855641
4.273,0.401,16.04,0.139958732257262,0.0195884467350599
4.29,0.375,15,0.124165230759241,0.0154170045294956
4.29,0.466,18.64,0.188799134909629,0.0356451133426244
4.306,0.272,10.88,0.0772680585095703,0.00597035286583838
4.323,0.569,22.76,0.303389118419427,0.0920449571753171
4.323,0.168,6.72,0.0478630092322639,0.00229086765276777
4.339,0.544,21.76,0.270395836410884,0.0731139083483418
4.356,0.66,26.4,0.461317574560379,0.212813904598271
4.373,0.505,20.2,0.225943577022098,0.0510504999975407
4.373,0.634,25.36,0.409260659730011,0.167494287602644
4.389,0.453,18.12,0.177827941003892,0.0316227766016838
4.407,0.634,25.36,0.409260659730011,0.167494287602644
4.407,0.699,27.96,0.552077439280757,0.304789498962798
4.424,0.595,23.8,0.341979442513709,0.116949939101987
4.441,0.686,27.44,0.519995996533516,0.270395836410885
4.441,0.725,29,0.622300285169159,0.387257644921617
4.458,0.673,26.92,0.489778819368446,0.239883291901949
4.474,0.712,28.48,0.586138164514029,0.343557947899875
4.492,0.725,29,0.622300285169159,0.387257644921617
4.492,0.712,28.48,0.586138164514029,0.343557947899875
4.508,0.725,29,0.622300285169159,0.387257644921617
4.525,0.699,27.96,0.552077439280757,0.304789498962798
4.525,0.725,29,0.622300285169159,0.387257644921617
4.542,0.712,28.48,0.586138164514029,0.343557947899875
4.559,0.647,25.88,0.434510224171572,0.188799134909629
4.575,0.712,28.48,0.586138164514029,0.343557947899875
4.575,0.66,26.4,0.461317574560379,0.212813904598271
4.591,0.569,22.76,0.303389118419427,0.0920449571753171
4.607,0.686,27.44,0.519995996533516,0.270395836410885
4.607,0.595,23.8,0.341979442513709,0.116949939101987
4.625,0.375,15,0.124165230759241,0.0154170045294956
4.642,0.621,24.84,0.385478357665772,0.148593564228701
4.659,0.44,17.6,0.167494287602644,0.0280543363795171
4.66,0.336,13.44,0.103752841581801,0.0107646521362983
4.678,0.492,19.68,0.212813904598271,0.0452897579903621
4.695,0.246,9.84,0.0685488226452662,0.00469894108605216
4.695,0.556,22.24,0.285759054337495,0.0816582371358593
4.713,0.181,7.24,0.0508159442560561,0.0025822601906346
4.733,0.505,20.2,0.225943577022098,0.0510504999975407
4.733,0.634,25.36,0.409260659730011,0.167494287602644
4.75,0.466,18.64,0.188799134909629,0.0356451133426244
4.75,0.621,24.84,0.385478357665772,0.148593564228701
4.769,0.414,16.56,0.148593564228701,0.022080047330189
4.788,0.608,24.32,0.363078054770101,0.131825673855641
4.788,0.686,27.44,0.519995996533516,0.270395836410885
4.805,0.582,23.28,0.322106879128343,0.103752841581801
4.823,0.673,26.92,0.489778819368446,0.239883291901949
4.823,0.712,28.48,0.586138164514029,0.343557947899875
4.841,0.66,26.4,0.461317574560379,0.212813904598271
4.859,0.712,28.48,0.586138164514029,0.343557947899875
4.859,0.725,29,0.622300285169159,0.387257644921617
4.876,0.699,27.96,0.552077439280757,0.304789498962798
4.893,0.725,29,0.622300285169159,0.387257644921617
4.893,0.699,27.96,0.552077439280757,0.304789498962798
4.911,0.725,29,0.622300285169159,0.387257644921617
4.928,0.712,28.48,0.586138164514029,0.343557947899875
4.944,0.66,26.4,0.461317574560379,0.212813904598271
4.944,0.712,28.48,0.586138164514029,0.343557947899875
4.962,0.673,26.92,0.489778819368446,0.239883291901949
4.98,0.582,23.28,0.322106879128343,0.103752841581801
4.981,0.673,26.92,0.489778819368446,0.239883291901949
4.997,0.608,24.32,0.363078054770101,0.131825673855641
5.015,0.414,16.56,0.148593564228701,0.022080047330189
5.015,0.634,25.36,0.409260659730011,0.167494287602644
5.032,0.466,18.64,0.188799134909629,0.0356451133426244
5.05,0.272,10.88,0.0772680585095703,0.00597035286583838
5.05,0.518,20.72,0.239883291901949,0.0575439937337157
5.068,0.168,6.72,0.0478630092322639,0.00229086765276777
5.085,0.544,21.76,0.270395836410884,0.0731139083483418
5.085,0.298,11.92,0.0870963589956081,0.00758577575029184
5.102,0.505,20.2,0.225943577022098,0.0510504999975407
5.12,0.647,25.88,0.434510224171572,0.188799134909629
5.12,0.466,18.64,0.188799134909629,0.0356451133426244
5.136,0.621,24.84,0.385478357665772,0.148593564228701
5.155,0.362,14.48,0.116949939101987,0.0136772882559585
5.172,0.608,24.32,0.363078054770101,0.131825673855641
5.172,0.686,27.44,0.519995996533516,0.270395836410885
5.19,0.569,22.76,0.303389118419427,0.0920449571753171
5.207,0.673,26.92,0.489778819368446,0.239883291901949
5.207,0.712,28.48,0.586138164514029,0.343557947899875
5.224,0.66,26.4,0.461317574560379,0.212813904598271
5.241,0.712,28.48,0.586138164514029,0.343557947899875
5.241,0.725,29,0.622300285169159,0.387257644921617
5.258,0.712,28.48,0.586138164514029,0.343557947899875
5.276,0.725,29,0.622300285169159,0.387257644921617
5.276,0.699,27.96,0.552077439280757,0.304789498962798
5.293,0.725,29,0.622300285169159,0.387257644921617
5.311,0.712,28.48,0.586138164514029,0.343557947899875
5.311,0.673,26.92,0.489778819368446,0.239883291901949
5.328,0.725,29,0.622300285169159,0.387257644921617
5.346,0.686,27.44,0.519995996533516,0.270395836410885
5.346,0.595,23.8,0.341979442513709,0.116949939101987
5.364,0.699,27.96,0.552077439280757,0.304789498962798
5.383,0.621,24.84,0.385478357665772,0.148593564228701
5.383,0.453,18.12,0.177827941003892,0.0316227766016838
5.401,0.647,25.88,0.434510224171572,0.188799134909629
5.421,0.66,26.4,0.461317574560379,0.212813904598271
5.421,0.194,7.76,0.0539510622515128,0.00291071711806661
5.44,0.531,21.24,0.254683025258504,0.0648634433548238
5.458,0.194,7.76,0.0539510622515128,0.00291071711806661
5.458,0.518,20.72,0.239883291901949,0.0575439937337157
5.477,0.259,10.36,0.0727779804536824,0.00529663443891658
5.477,0.466,18.64,0.188799134909629,0.0356451133426244
5.495,0.621,24.84,0.385478357665772,0.148593564228701
5.511,0.401,16.04,0.139958732257262,0.0195884467350599
5.528,0.595,23.8,0.341979442513709,0.116949939101987
5.528,0.324,12.96,0.0981747943019985,0.00963829023623972
5.546,0.582,23.28,0.322106879128343,0.103752841581801
5.563,0.686,27.44,0.519995996533516,0.270395836410885
5.563,0.544,21.76,0.270395836410884,0.0731139083483418
5.583,0.66,26.4,0.461317574560379,0.212813904598271
5.602,0.712,28.48,0.586138164514029,0.343557947899875
5.602,0.647,25.88,0.434510224171572,0.188799134909629
5.619,0.699,27.96,0.552077439280757,0.304789498962798
5.619,0.725,29,0.622300285169159,0.387257644921617
5.637,0.699,27.96,0.552077439280757,0.304789498962798
5.656,0.725,29,0.622300285169159,0.387257644921617
5.656,0.699,27.96,0.552077439280757,0.304789498962798
5.674,0.712,28.48,0.586138164514029,0.343557947899875
5.692,0.712,28.48,0.586138164514029,0.343557947899875
5.692,0.673,26.92,0.489778819368446,0.239883291901949
5.712,0.712,28.48,0.586138164514029,0.343557947899875
5.731,0.699,27.96,0.552077439280757,0.304789498962798
5.731,0.608,24.32,0.363078054770101,0.131825673855641
5.75,0.699,27.96,0.552077439280757,0.304789498962798
5.768,0.634,25.36,0.409260659730011,0.167494287602644
5.768,0.466,18.64,0.188799134909629,0.0356451133426244
5.785,0.647,25.88,0.434510224171572,0.188799134909629
5.803,0.518,20.72,0.239883291901949,0.0575439937337157
5.803,0.22,8.8,0.0608135001278718,0.00369828179780266
5.82,0.556,22.24,0.285759054337495,0.0816582371358593
5.838,0.22,8.8,0.0608135001278718,0.00369828179780266
5.838,0.492,19.68,0.212813904598271,0.0452897579903621
5.857,0.336,13.44,0.103752841581801,0.0107646521362983
5.876,0.427,17.08,0.157761126969935,0.0248885731828239
5.876,0.608,24.32,0.363078054770101,0.131825673855641
5.893,0.349,13.96,0.110153930954142,0.0121338885046498
5.911,0.582,23.28,0.322106879128343,0.103752841581801
5.911,0.246,9.84,0.0685488226452662,0.00469894108605216
5.927,0.569,22.76,0.303389118419427,0.0920449571753171
5.945,0.673,26.92,0.489778819368446,0.239883291901949
5.945,0.544,21.76,0.270395836410884,0.0731139083483418
5.962,0.647,25.88,0.434510224171572,0.188799134909629
5.981,0.699,27.96,0.552077439280757,0.304789498962798
5.981,0.634,25.36,0.409260659730011,0.167494287602644
6.001,0.699,27.96,0.552077439280757,0.304789498962798
6.001,0.712,28.48,0.586138164514029,0.343557947899875
6.019,0.699,27.96,0.552077439280757,0.304789498962798
6.037,0.712,28.48,0.586138164514029,0.343557947899875
6.037,0.699,27.96,0.552077439280757,0.304789498962798
6.054,0.712,28.48,0.586138164514029,0.343557947899875
6.072,0.712,28.48,0.586138164514029,0.343557947899875
6.072,0.686,27.44,0.519995996533516,0.270395836410885
6.09,0.712,28.48,0.586138164514029,0.343557947899875
6.107,0.686,27.44,0.519995996533516,0.270395836410885
6.125,0.621,24.84,0.385478357665772,0.148593564228701
6.125,0.699,27.96,0.552077439280757,0.304789498962798
6.143,0.647,25.88,0.434510224171572,0.188799134909629
6.16,0.505,20.2,0.225943577022098,0.0510504999975407
6.161,0.647,25.88,0.434510224171572,0.188799134909629
6.179,0.544,21.76,0.270395836410884,0.0731139083483418
6.179,0.207,8.28,0.057279603098583,0.00328095293113119
6.197,0.569,22.76,0.303389118419427,0.0920449571753171
6.214,0.298,11.92,0.0870963589956081,0.00758577575029184
6.214,0.453,18.12,0.177827941003892,0.0316227766016838
6.233,0.582,23.28,0.322106879128343,0.103752841581801
6.25,0.401,16.04,0.139958732257262,0.0195884467350599
6.25,0.595,23.8,0.341979442513709,0.116949939101987
6.268,0.298,11.92,0.0870963589956081,0.00758577575029184
6.287,0.569,22.76,0.303389118419427,0.0920449571753171
6.287,0.194,7.76,0.0539510622515128,0.00291071711806661
6.304,0.544,21.76,0.270395836410884,0.0731139083483418
6.322,0.66,26.4,0.461317574560379,0.212813904598271
6.323,0.505,20.2,0.225943577022098,0.0510504999975407
6.343,0.66,26.4,0.461317574560379,0.212813904598271
6.36,0.699,27.96,0.552077439280757,0.304789498962798
6.36,0.621,24.84,0.385478357665772,0.148593564228701
6.38,0.699,27.96,0.552077439280757,0.304789498962798
6.399,0.725,29,0.622300285169159,0.387257644921617
6.399,0.686,27.44,0.519995996533516,0.270395836410885
6.416,0.712,28.48,0.586138164514029,0.343557947899875
6.434,0.712,28.48,0.586138164514029,0.343557947899875
6.434,0.712,28.48,0.586138164514029,0.343557947899875
6.452,0.712,28.48,0.586138164514029,0.343557947899875
6.47,0.686,27.44,0.519995996533516,0.270395836410885
6.47,0.725,29,0.622300285169159,0.387257644921617
6.488,0.699,27.96,0.552077439280757,0.304789498962798
6.507,0.634,25.36,0.409260659730011,0.167494287602644
6.507,0.712,28.48,0.586138164514029,0.343557947899875
6.525,0.647,25.88,0.434510224171572,0.188799134909629
6.525,0.518,20.72,0.239883291901949,0.0575439937337157
6.543,0.66,26.4,0.461317574560379,0.212813904598271
6.562,0.556,22.24,0.285759054337495,0.0816582371358593
6.562,0.233,9.32,0.0645654229034656,0.00416869383470336
6.582,0.595,23.8,0.341979442513709,0.116949939101987
6.6,0.336,13.44,0.103752841581801,0.0107646521362983
6.6,0.427,17.08,0.157761126969935,0.0248885731828239
6.618,0.414,16.56,0.148593564228701,0.022080047330189
6.636,0.349,13.96,0.110153930954142,0.0121338885046498
6.636,0.595,23.8,0.341979442513709,0.116949939101987
6.655,0.246,9.84,0.0685488226452662,0.00469894108605216
6.673,0.556,22.24,0.285759054337495,0.0816582371358593
6.673,0.181,7.24,0.0508159442560561,0.0025822601906346
6.692,0.531,21.24,0.254683025258504,0.0648634433548238
6.692,0.647,25.88,0.434510224171572,0.188799134909629
6.711,0.492,19.68,0.212813904598271,0.0452897579903621
6.729,0.647,25.88,0.434510224171572,0.188799134909629
6.729,0.699,27.96,0.552077439280757,0.304789498962798
6.748,0.621,24.84,0.385478357665772,0.148593564228701
6.766,0.686,27.44,0.519995996533516,0.270395836410885
6.766,0.712,28.48,0.586138164514029,0.343557947899875
6.784,0.686,27.44,0.519995996533516,0.270395836410885
6.803,0.725,29,0.622300285169159,0.387257644921617
6.803,0.712,28.48,0.586138164514029,0.343557947899875
6.822,0.712,28.48,0.586138164514029,0.343557947899875
6.822,0.712,28.48,0.586138164514029,0.343557947899875
6.841,0.686,27.44,0.519995996533516,0.270395836410885
6.86,0.712,28.48,0.586138164514029,0.343557947899875
6.86,0.686,27.44,0.519995996533516,0.270395836410885
