NoReference,Constant,Random,Uniform,Optimized
2.06902679076478,0.0249164278810797,0.021335458434373,0.0146520519890363,0.0146520519890363
1.79396680733964,0.0230124014446969,0.0221528555544409,0.0155712270800798,0.0155712270800798
2.20088874762015,0.0194108104163126,0.0196787265728994,0.0150036901108688,0.0150036901108688
1.94241436059783,0.0197616855941567,0.0208195648674524,0.0185260245234408,0.0185260245234408
2.24032033647716,0.0220229625201289,0.0206590936240675,0.0197196457132701,0.0197196457132701
2.03982554051193,0.0247993612213993,0.0232456903829926,0.0162472673828423,0.0162472673828423
2.11581651456247,0.0245607052528669,0.0211308406657859,0.0144614548109302,0.0144614548109302
1.82351323985741,0.0216940507417436,0.0203494587749046,0.0191288178210438,0.0191288178210438
2.12947271401081,0.0198403428133854,0.0214603690543331,0.018578645646247,0.018578645646247
2.41147367174346,0.0233271909267284,0.0251522457243254,0.0167164281794594,0.0167164281794594
1.90905423857742,0.0238926292742397,0.022428426883707,0.0197126437378635,0.0197126437378635
2.14540434849321,0.0238198576672641,0.0175387742141001,0.018218828221837,0.018218828221837
2.34719977819728,0.0239128078026963,0.0225748777254507,0.0196263257467246,0.0196263257467246
2.24530682586943,0.018931328684222,0.0220015896338434,0.0190365950940822,0.0190365950940822
1.92928165130577,0.0211780055402921,0.0263601025698323,0.0182728096949021,0.0182728096949021
1.78530737570536,0.0189187766753624,0.0227293557842099,0.0178100970588241,0.0178100970588241
1.69885966522191,0.0213794650720484,0.0219923241166261,0.019104592852666,0.019104592852666
2.03719340574672,0.0249948893800042,0.0193553486632141,0.0214123010906546,0.0214123010906546
2.07697885298493,0.0214690430541579,0.021272302870406,0.0185661336970905,0.0185661336970905
2.1015142728338,0.0200948876480267,0.0229882994261806,0.019284469397931,0.019284469397931
2.0144437541633,0.0225292825666564,0.0223730741233304,0.0215328658822777,0.0215328658822777
1.98402246911667,0.0261640615024326,0.021797796471873,0.0173702101496919,0.0173702101496919
1.91353420161706,0.0224080510596996,0.017540224357832,0.0179858470088736,0.0179858470088736
1.78957533739292,0.0216956559901528,0.0235641578607696,0.0185707424196409,0.0185707424196409
1.76749392987172,0.0233272970735945,0.0186716940609381,0.0166015906502519,0.0166015906502519
1.68849959113897,0.0239010566047565,0.0182619989595163,0.0164942160527265,0.0164942160527265
1.78527210182941,0.0273233390874698,0.0214102224785063,0.0187997302456937,0.0187997302456937
1.69409207229447,0.0231385781376442,0.0231675194138622,0.0196676415501407,0.0196676415501407
2.14725883678129,0.0253687317879671,0.0214096976081474,0.0187208341868166,0.0187208341868166
2.15119323116966,0.0237256372111251,0.0260497845478912,0.0185664758594306,0.0185664758594306
2.12280410126222,0.021548087613669,0.0209783324799106,0.0174701520334733,0.0174701520334733
2.27035285259299,0.0196721055113003,0.0192539729649049,0.0191100410568736,0.0191100410568736
2.02241817048446,0.0203354991621058,0.0210527885428349,0.0160664290493038,0.0160664290493038
2.27335864995725,0.0247930886673302,0.0213834591460975,0.0192929490501978,0.0192929490501978
1.94024378410545,0.0213227371776285,0.0203565866344658,0.0178211645567193,0.0178211645567193
1.99095941914166,0.0230041634409581,0.0215868737843326,0.0203795061888156,0.0203795061888156
2.1249928190203,0.0259932490201918,0.0215847459037363,0.0179100257516077,0.0179100257516077
2.00320528155917,0.0256855914239759,0.018681897365384,0.0187039535282248,0.0187039535282248
1.93235432098744,0.0219897860904073,0.0198799970162345,0.0196401079848624,0.0196401079848624
2.0631964801547,0.0256134209987872,0.0236123480396508,0.0190658734567105,0.0190658734567105
2.15175062911796,0.0187484762224124,0.0231230070693782,0.0162958008535782,0.0162958008535782
2.07510386178902,0.021895534224914,0.0244662342781603,0.0199538982489323,0.0199538982489323
2.01029796431181,0.0229580900465922,0.0215914650448751,0.0193113560723159,0.0193113560723159
1.79767170534767,0.0222134660759698,0.0192612242321431,0.0148876393118241,0.0148876393118241
1.86431086886905,0.0265905576938485,0.0213059992791174,0.0154701211940039,0.0154701211940039
1.90283430235863,0.0234965054963146,0.0211780366517685,0.0160625000037241,0.0160625000037241
2.06356601719449,0.0250717484739361,0.0207882583859616,0.0219962598316548,0.0219962598316548
2.06005116554743,0.0202190892606718,0.0165885606577725,0.0166437377316377,0.0166437377316377
2.04715761016954,0.0207599698339296,0.0236600922321957,0.0205137491394018,0.0205137491394018
2.13401302927099,0.0219004665333208,0.0192679841312567,0.0189318424514192,0.0189318424514192
2.26682688802669,0.0181037879604367,0.0239453024671514,0.0188914921473096,0.0188914921473096
2.26338275345078,0.0232324346539223,0.0235529346401354,0.0205560770639681,0.0205560770639681
2.04353701766359,0.025219879731284,0.019986717275085,0.0160310203562831,0.0160310203562831
2.0469333743949,0.0218384677508646,0.0196387661628807,0.0192140643714153,0.0192140643714153
2.1231425428675,0.0223522549025555,0.0246225259293451,0.0142802820497893,0.0142802820497893
1.76301992885353,0.0206338990262861,0.0193244137296457,0.0174350610472951,0.0174350610472951
1.71972533105146,0.0251630209742704,0.0189750331227975,0.017863537312304,0.017863537312304
1.83570859885394,0.0232153546443081,0.0212897197869353,0.017910968777643,0.017910968777643
2.05186775517729,0.0233290940277974,0.0174546653555074,0.0145245119217625,0.0145245119217625
2.0059981128727,0.0225915621965676,0.0220755628680491,0.0174584087499954,0.0174584087499954
2.26987285878581,0.0206535785890332,0.0210342366921991,0.0165455563940375,0.0165455563940375
2.13227399489919,0.0235931590199856,0.0246785404487712,0.0208190221810672,0.0208190221810672
1.98130235133056,0.0208373415678766,0.0190381077408896,0.0173267095974932,0.0173267095974932
1.98709056455509,0.024137748120021,0.0211647632545438,0.0226358640377935,0.0226358640377935
1.80080864331368,0.0254303892790814,0.0205189129221296,0.018642477922456,0.018642477922456
1.91711971672659,0.0209070895989166,0.0203436368278199,0.0201008598383746,0.0201008598383746
2.09587500588758,0.0242870367850064,0.0199340699885277,0.0169235467717471,0.0169235467717471
2.09971642878483,0.021256718019291,0.0179327350378215,0.0178082511330537,0.0178082511330537
2.20284300072488,0.0221078443804487,0.0222675244245121,0.0156560149575764,0.0156560149575764
1.83151014413094,0.0252584334460556,0.0209097221019557,0.0157600356710825,0.0157600356710825
2.01686200395508,0.0218916409426509,0.0195334684457673,0.0153307461466815,0.0153307461466815
2.0149272280284,0.0233527393953487,0.0199002892722475,0.0204499108692155,0.0204499108692155
1.8345830449971,0.023887394041892,0.0268846109418306,0.0175885285106522,0.0175885285106522
