时间(s),电压(V)
62.457,0.673
62.457,0.608
62.474,0.479
62.493,0.621
62.493,0.505
62.510,0.207
62.529,0.544
62.529,0.298
62.547,0.388
62.566,0.375
62.566,0.311
62.584,0.556
62.603,0.246
62.603,0.531
62.620,0.155
62.640,0.505
62.640,0.634
62.659,0.466
62.659,0.621
62.677,0.686
62.695,0.595
62.695,0.673
62.713,0.699
62.732,0.673
62.732,0.712
62.750,0.712
62.768,0.699
62.768,0.712
62.786,0.686
62.804,0.712
62.804,0.699
62.821,0.634
62.840,0.699
62.840,0.660
62.858,0.531
62.876,0.673
62.876,0.556
62.894,0.246
62.913,0.595
62.913,0.362
62.932,0.414
62.932,0.440
62.952,0.324
62.970,0.582
62.970,0.246
62.989,0.544
63.007,0.673
63.008,0.518
63.026,0.647
63.026,0.492
63.045,0.634
63.064,0.699
63.064,0.608
63.083,0.686
63.101,0.712
63.102,0.673
63.121,0.712
63.139,0.712
63.139,0.712
63.158,0.725
63.158,0.699
63.176,0.712
63.193,0.699
63.193,0.647
63.211,0.699
63.229,0.660
63.229,0.544
63.246,0.673
63.264,0.582
63.282,0.336
63.282,0.608
63.300,0.414
63.318,0.349
63.318,0.492
63.336,0.246
63.336,0.556
63.355,0.207
63.373,0.531
63.373,0.647
63.390,0.479
63.409,0.634
63.409,0.427
63.426,0.621
63.445,0.686
63.445,0.582
63.464,0.673
63.481,0.712
63.481,0.660
63.500,0.699
63.518,0.712
63.518,0.699
63.538,0.712
63.538,0.686
63.556,0.712
63.576,0.699
63.576,0.647
63.593,0.699
63.612,0.660
63.612,0.556
63.629,0.673
63.648,0.582
63.648,0.362
63.665,0.595
63.683,0.427
63.683,0.401
63.702,0.479
63.721,0.207
63.721,0.518
63.739,0.168
63.758,0.492
63.758,0.621
63.776,0.453
63.794,0.608
63.794,0.401
63.811,0.595
63.829,0.660
63.829,0.569
63.847,0.660
63.864,0.712
63.864,0.647
63.882,0.686
63.901,0.712
63.901,0.699
63.918,0.712
63.937,0.712
63.937,0.699
63.954,0.712
63.972,0.660
63.972,0.712
63.990,0.673
64.008,0.582
64.008,0.686
64.027,0.608
64.027,0.427
64.046,0.621
64.063,0.466
64.063,0.233
64.082,0.518
64.099,0.518
64.099,0.505
64.117,0.246
64.135,0.466
64.135,0.608
64.153,0.414
64.172,0.582
64.172,0.324
64.189,0.556
64.208,0.647
64.208,0.531
64.225,0.634
64.245,0.673
64.245,0.634
64.265,0.673
64.282,0.686
64.282,0.673
64.300,0.699
64.318,0.686
64.318,0.699
64.335,0.699
64.354,0.647
64.354,0.699
64.373,0.660
64.373,0.582
64.389,0.686
64.407,0.621
64.424,0.569
64.424,0.634
64.442,0.492
64.461,0.220
64.461,0.531
64.480,0.233
64.480,0.492
64.498,0.272
64.516,0.505
64.516,0.608
64.533,0.375
64.552,0.582
64.552,0.298
64.570,0.556
64.590,0.660
64.590,0.531
64.608,0.647
64.626,0.699
64.626,0.621
64.645,0.699
64.662,0.725
64.662,0.686
64.681,0.725
64.700,0.712
64.700,0.725
64.719,0.725
64.719,0.686
64.738,0.712
64.758,0.699
64.759,0.621
64.777,0.712
64.777,0.634
64.796,0.479
64.815,0.647
64.815,0.505
64.834,0.194
64.851,0.556
64.851,0.285
64.870,0.479
64.887,0.349
64.887,0.414
64.906,0.608
64.924,0.479
64.924,0.569
64.941,0.207
64.959,0.544
64.960,0.673
64.979,0.518
64.997,0.647
64.997,0.699
65.014,0.634
65.033,0.686
65.033,0.712
65.052,0.686
65.052,0.712
65.069,0.738
65.088,0.699
65.088,0.699
65.107,0.673
65.126,0.712
65.126,0.686
65.144,0.608
65.164,0.686
65.164,0.634
65.183,0.505
65.183,0.647
65.202,0.544
65.221,0.207
65.221,0.569
65.240,0.324
65.258,0.440
65.258,0.401
65.277,0.401
65.277,0.608
65.296,0.285
65.314,0.582
65.314,0.220
65.333,0.544
65.351,0.673
65.351,0.505
65.369,0.647
65.388,0.712
65.388,0.634
65.406,0.699
65.423,0.725
65.423,0.686
65.441,0.712
65.458,0.699
65.458,0.712
65.475,0.712
65.494,0.686
65.494,0.712
65.511,0.686
65.530,0.621
65.530,0.699
65.549,0.647
65.567,0.518
65.567,0.686
65.586,0.556
65.586,0.259
65.609,0.582
65.628,0.336
65.628,0.414
65.646,0.427
65.666,0.349
65.666,0.582
65.688,0.220
65.688,0.556
65.707,0.660
65.707,0.518
65.725,0.647
65.743,0.479
65.743,0.634
65.761,0.699
65.781,0.621
65.781,0.686
65.802,0.725
65.802,0.686
65.821,0.725
65.840,0.725
65.840,0.712
65.859,0.725
65.880,0.699
65.880,0.725
65.899,0.712
65.899,0.647
65.918,0.699
65.938,0.660
65.938,0.556
65.956,0.673
65.956,0.582
65.975,0.311
65.993,0.608
65.993,0.401
66.013,0.375
66.031,0.466
66.031,0.272
66.051,0.569
66.070,0.181
66.070,0.531
66.089,0.660
66.089,0.505
66.107,0.647
66.125,0.440
66.125,0.608
66.142,0.686
66.162,0.595
66.162,0.686
66.180,0.712
66.199,0.673
66.199,0.712
66.217,0.712
66.235,0.712
66.235,0.725
66.253,0.699
66.271,0.725
66.271,0.712
66.289,0.660
66.308,0.725
66.308,0.686
66.325,0.569
66.326,0.673
66.344,0.595
66.362,0.362
66.362,0.621
66.381,0.440
66.398,0.336
66.399,0.492
66.417,0.220
66.435,0.544
66.435,0.194
66.452,0.518
66.471,0.647
66.471,0.479
66.489,0.647
66.507,0.414
66.507,0.608
66.525,0.699
66.542,0.582
66.543,0.686
66.561,0.712
66.580,0.660
66.580,0.712
66.599,0.725
66.599,0.712
66.619,0.725
66.638,0.686
66.638,0.712
66.658,0.712
66.675,0.673
66.675,0.712
66.693,0.686
66.713,0.582
66.713,0.699
66.733,0.608
66.733,0.401
66.751,0.634
66.770,0.479
66.770,0.298
66.790,0.518
66.790,0.155
66.807,0.518
66.825,0.246
66.825,0.479
66.844,0.634
66.863,0.440
66.863,0.647
66.882,0.349
66.901,0.608
66.901,0.686
66.919,0.556
66.937,0.660
66.937,0.725
66.962,0.647
66.962,0.699
66.984,0.725
66.984,0.699
67.003,0.699
67.023,0.699
67.023,0.712
67.041,0.699
67.041,0.647
67.060,0.712
67.080,0.673
67.080,0.582
67.098,0.673
67.116,0.582
67.116,0.427
67.136,0.621
67.136,0.466
67.154,0.233
67.173,0.518
67.173,0.194
67.192,0.479
67.210,0.259
67.210,0.427
67.229,0.595
67.248,0.375
67.248,0.569
67.265,0.427
67.266,0.544
67.285,0.647
67.304,0.531
67.304,0.634
67.323,0.686
67.342,0.608
67.342,0.673
67.360,0.686
67.379,0.673
67.379,0.686
67.398,0.686
67.399,0.686
67.417,0.686
67.435,0.647
67.435,0.686
67.453,0.660
67.472,0.582
67.472,0.660
67.490,0.608
67.509,0.466
67.509,0.621
67.527,0.492
67.547,0.246
67.547,0.531
67.565,0.220
67.565,0.479
67.584,0.311
67.603,0.401
67.603,0.582
67.622,0.311
67.639,0.531
67.640,0.207
67.658,0.518
67.676,0.608
67.676,0.505
67.694,0.582
67.712,0.621
67.712,0.556
67.730,0.608
67.748,0.608
67.748,0.556
67.765,0.595
67.784,0.569
67.784,0.556
67.802,0.556
67.802,0.518
67.821,0.556
67.838,0.531
67.838,0.492
67.857,0.582
67.874,0.544
67.874,0.440
67.893,0.595
67.911,0.492
67.911,0.168
67.929,0.556
67.947,0.298
67.947,0.453
67.965,0.401
67.985,0.401
67.985,0.621
68.002,0.324
68.020,0.608
68.020,0.207
68.038,0.582
68.057,0.699
68.057,0.544
68.075,0.699
68.093,0.751
68.093,0.686
68.111,0.751
68.128,0.776
68.128,0.738
68.147,0.776
68.164,0.776
68.164,0.764
68.183,0.764
68.200,0.725
68.200,0.738
68.219,0.712
68.237,0.634
68.237,0.686
68.254,0.608
68.254,0.466
68.273,0.582
68.291,0.453
68.291,0.181
68.309,0.427
68.327,0.272
68.327,0.246
68.345,0.233
68.363,0.246
68.363,0.298
68.383,0.220
68.401,0.518
68.401,0.142
68.418,0.259
68.436,0.336
68.436,0.207
68.455,0.349
68.473,0.440
68.473,0.375
68.491,0.466
68.511,0.505
68.511,0.466
68.528,0.518
68.528,0.531
68.546,0.556
68.564,0.556
68.582,0.544
68.582,0.582
68.601,0.582
68.601,0.531
68.619,0.595
68.637,0.569
68.637,0.466
68.655,0.608
68.672,0.518
68.672,0.285
68.690,0.582
68.708,0.569
68.708,0.388
68.726,0.466
68.744,0.311
68.744,0.595
68.762,0.168
68.779,0.556
68.779,0.686
68.797,0.531
68.815,0.673
68.815,0.479
68.832,0.647
68.850,0.725
68.850,0.647
68.869,0.712
68.886,0.738
68.886,0.699
68.904,0.738
68.923,0.738
68.923,0.738
68.940,0.751
68.958,0.725
68.958,0.751
68.976,0.738
68.994,0.660
68.994,0.738
69.013,0.686
69.031,0.634
69.031,0.686
69.049,0.608
69.068,0.349
69.068,0.634
69.086,0.440
69.104,0.349
69.104,0.492
69.123,0.531
69.142,0.556
69.142,0.246
69.160,0.518
69.160,0.647
69.178,0.479
69.197,0.621
69.197,0.414
69.215,0.608
69.233,0.673
69.233,0.569
69.250,0.660
69.268,0.712
69.268,0.647
69.286,0.699
69.305,0.699
69.305,0.686
69.322,0.699
69.340,0.686
69.340,0.712
69.357,0.686
69.375,0.647
69.375,0.699
69.395,0.634
69.414,0.544
69.414,0.647
69.432,0.595
69.450,0.336
69.450,0.569
69.468,0.401
69.487,0.259
69.487,0.440
69.505,0.168
69.522,0.466
69.522,0.259
69.540,0.440
69.559,0.556
69.559,0.388
69.577,0.531
69.577,0.298
69.597,0.505
69.615,0.582
69.615,0.479
69.635,0.608
69.636,0.608
69.656,0.544
69.674,0.582
69.674,0.595
69.692,0.569
69.711,0.582
69.711,0.556
69.729,0.569
69.748,0.556
69.748,0.505
69.766,0.556
69.783,0.505
69.784,0.427
69.802,0.505
69.820,0.466
69.820,0.272
69.838,0.453
69.838,0.324
69.857,0.168
69.876,0.336
69.876,0.207
69.894,0.311
69.912,0.220
69.912,0.272
69.932,0.427
69.949,0.246
69.949,0.388
69.968,0.194
69.986,0.349
69.986,0.453
70.005,0.324
70.005,0.414
70.025,0.466
70.043,0.414
70.043,0.466
70.062,0.466
70.081,0.453
70.081,0.466
70.101,0.453
70.101,0.466
70.121,0.440
70.140,0.414
70.140,0.453
70.160,0.427
70.179,0.349
70.179,0.427
70.198,0.375
70.198,0.272
70.219,0.388
70.239,0.285
70.239,0.466
70.259,0.311
70.259,0.207
70.278,0.285
70.297,0.168
70.297,0.272
70.318,0.401
70.318,0.194
70.338,0.375
70.338,0.194
70.358,0.349
70.377,0.453
70.377,0.336
70.396,0.453
70.415,0.492
70.415,0.440
70.434,0.492
70.434,0.531
70.454,0.595
70.474,0.531
70.474,0.531
70.495,0.544
70.495,0.531
70.514,0.505
70.533,0.544
70.533,0.518
70.552,0.595
70.554,0.544
70.573,0.479
70.592,0.349
70.592,0.505
70.611,0.401
70.630,0.168
70.630,0.440
70.650,0.233
70.650,0.375
70.670,0.246
70.689,0.324
70.689,0.505
70.708,0.272
70.708,0.479
70.729,0.207
70.748,0.466
70.748,0.621
70.767,0.427
70.767,0.556
70.786,0.621
70.806,0.556
70.806,0.621
70.824,0.647
70.843,0.608
70.843,0.647
70.862,0.686
70.880,0.647
70.880,0.660
70.899,0.621
70.899,0.673
70.918,0.647
70.938,0.569
70.938,0.647
70.958,0.673
70.958,0.466
70.978,0.621
70.999,0.505
70.999,0.168
71.019,0.531
71.019,0.246
71.040,0.427
71.042,0.362
71.063,0.362
71.085,0.569
71.085,0.298
71.107,0.544
71.108,0.246
71.127,0.531
71.127,0.647
71.147,0.492
71.166,0.621
71.166,0.699
71.186,0.621
71.186,0.686
71.206,0.725
71.227,0.686
71.227,0.725
71.247,0.725
71.247,0.712
71.268,0.725
71.268,0.699
71.288,0.738
71.309,0.712
71.309,0.660
71.331,0.712
71.331,0.673
71.351,0.544
71.351,0.686
71.371,0.582
71.390,0.285
71.390,0.608
71.410,0.375
71.429,0.453
71.429,0.466
71.448,0.362
71.448,0.621
71.468,0.608
71.487,0.582
71.487,0.362
71.506,0.556
71.506,0.686
71.525,0.505
71.546,0.673
71.546,0.738
71.566,0.660
71.566,0.725
71.585,0.751
71.605,0.712
71.605,0.751
71.624,0.764
71.645,0.751
71.645,0.764
71.664,0.738
71.664,0.764
71.685,0.738
71.685,0.686
71.704,0.751
71.724,0.699
71.724,0.582
71.744,0.712
71.744,0.608
71.764,0.324
71.783,0.634
71.784,0.492
71.804,0.414
71.805,0.479
71.824,0.336
71.845,0.595
71.845,0.220
71.864,0.582
71.864,0.686
71.884,0.531
71.904,0.686
71.904,0.492
71.924,0.660
71.924,0.738
71.945,0.647
71.964,0.725
71.964,0.764
71.983,0.712
71.983,0.738
72.001,0.764
72.020,0.751
72.020,0.751
72.039,0.751
72.059,0.764
72.059,0.751
72.078,0.712
72.078,0.751
72.096,0.712
72.116,0.595
72.116,0.725
72.134,0.634
72.154,0.375
72.154,0.660
72.172,0.466
72.192,0.375
72.192,0.518
72.211,0.246
72.211,0.595
72.230,0.194
72.250,0.556
72.250,0.686
72.267,0.518
72.267,0.673
72.287,0.479
72.307,0.647
72.307,0.725
72.326,0.621
72.345,0.712
72.345,0.751
72.364,0.699
72.364,0.738
72.383,0.751
72.401,0.738
72.401,0.751
72.420,0.725
72.440,0.751
72.440,0.738
72.459,0.686
72.459,0.738
72.478,0.699
72.496,0.569
72.496,0.712
72.516,0.621
72.536,0.414
72.536,0.634
72.556,0.479
72.556,0.285
72.575,0.518
72.596,0.142
72.596,0.544
72.615,0.168
72.615,0.505
72.635,0.660
72.655,0.466
72.655,0.621
72.673,0.388
72.673,0.595
72.693,0.699
72.713,0.569
72.713,0.673
72.732,0.725
72.752,0.660
72.752,0.712
72.771,0.725
72.771,0.699
72.789,0.738
72.809,0.712
72.809,0.725
72.827,0.725
72.847,0.660
72.847,0.725
72.865,0.686
72.865,0.582
72.884,0.699
72.902,0.608
72.902,0.440
72.921,0.621
72.940,0.479
72.940,0.207
72.958,0.518
72.958,0.324
72.977,0.505
72.997,0.207
72.997,0.492
73.016,0.621
73.035,0.414
73.035,0.595
73.054,0.336
73.073,0.569
73.073,0.660
73.091,0.544
73.091,0.647
73.110,0.673
73.132,0.634
73.132,0.673
73.153,0.686
73.153,0.673
73.174,0.699
73.174,0.686
73.193,0.686
73.212,0.673
73.212,0.634
73.230,0.673
73.248,0.621
73.249,0.569
73.268,0.660
73.287,0.582
73.287,0.427
73.305,0.608
73.305,0.518
73.324,0.142
73.343,0.505
73.343,0.194
73.361,0.440
73.380,0.285
73.380,0.401
73.400,0.569
73.400,0.324
73.419,0.544
73.437,0.259
73.437,0.518
73.457,0.621
73.476,0.492
73.476,0.608
73.495,0.647
73.495,0.582
73.513,0.647
73.532,0.660
73.532,0.634
73.552,0.660
73.570,0.647
73.570,0.660
73.588,0.647
73.608,0.621
73.608,0.647
73.626,0.621
73.626,0.544
73.644,0.634
73.665,0.556
73.665,0.414
73.683,0.569
73.702,0.453
73.702,0.168
73.722,0.479
73.722,0.220
73.739,0.375
73.758,0.285
73.758,0.349
73.777,0.518
73.795,0.272
73.795,0.492
73.813,0.194
73.831,0.556
73.831,0.556
73.849,0.453
73.867,0.556
73.867,0.595
73.884,0.518
73.903,0.582
73.903,0.608
73.920,0.582
73.938,0.608
73.938,0.608
73.956,0.595
73.975,0.608
73.975,0.544
73.993,0.595
74.015,0.582
74.015,0.505
74.035,0.621
74.036,0.518
74.056,0.388
74.056,0.531
74.075,0.427
74.094,0.181
74.094,0.453
74.114,0.207
74.133,0.336
74.133,0.285
74.156,0.259
74.157,0.466
74.182,0.194
74.182,0.440
74.209,0.168
74.209,0.401
74.210,0.518
74.231,0.375
74.252,0.505
74.252,0.608
74.274,0.479
74.274,0.544
74.296,0.582
74.296,0.531
74.316,0.569
74.316,0.556
74.335,0.556
74.359,0.569
74.359,0.531
74.384,0.556
74.384,0.544
74.405,0.466
74.405,0.531
74.426,0.492
74.426,0.362
74.447,0.492
74.469,0.388
74.469,0.194
74.495,0.414
74.495,0.220
74.495,0.246
74.517,0.272
74.535,0.181
74.535,0.388
74.554,0.142
74.572,0.362
74.572,0.298
74.590,0.336
74.608,0.453
74.608,0.298
74.625,0.427
74.643,0.505
74.643,0.582
74.661,0.492
74.680,0.518
74.680,0.479
74.701,0.518
74.701,0.518
74.725,0.505
74.725,0.518
74.744,0.492
74.763,0.531
74.763,0.505
74.782,0.453
74.782,0.518
74.801,0.466
74.820,0.362
74.821,0.466
74.839,0.375
74.858,0.608
74.858,0.414
74.876,0.246
74.892,0.233
74.894,0.285
74.912,0.181
74.912,0.375
74.929,0.142
74.947,0.349
74.965,0.582
74.965,0.311
74.984,0.466
74.984,0.272
75.003,0.440
75.021,0.505
75.022,0.414
75.040,0.505
75.058,0.621
75.058,0.492
75.077,0.531
75.094,0.531
75.094,0.518
75.112,0.544
75.130,0.518
75.130,0.544
75.148,0.531
75.166,0.569
75.166,0.531
75.183,0.505
75.202,0.401
75.202,0.505
75.219,0.427
75.236,0.220
75.236,0.453
75.255,0.285
75.273,0.181
75.273,0.336
75.291,0.142
75.309,0.388
75.309,0.129
75.326,0.362
75.344,0.492
75.344,0.324
75.362,0.479
75.380,0.285
75.380,0.466
75.398,0.544
75.417,0.453
75.417,0.531
75.434,0.582
75.453,0.518
75.453,0.569
75.470,0.582
75.489,0.556
75.489,0.595
75.505,0.582
75.524,0.582
75.524,0.582
75.542,0.531
75.560,0.595
75.560,0.569
75.578,0.466
75.595,0.569
75.595,0.492
75.613,0.285
75.630,0.518
75.630,0.362
75.648,0.233
75.666,0.388
75.666,0.181
75.684,0.427
75.701,0.155
75.701,0.401
75.720,0.518
75.738,0.349
75.738,0.505
75.755,0.311
75.774,0.492
75.774,0.582
75.793,0.466
75.810,0.569
75.810,0.608
75.829,0.556
75.829,0.608
75.847,0.608
75.865,0.608
75.865,0.621
75.883,0.608
75.901,0.621
75.901,0.621
75.921,0.569
75.938,0.634
75.938,0.595
75.955,0.505
75.974,0.608
75.974,0.518
75.992,0.375
76.010,0.556
76.010,0.414
76.028,0.220
76.046,0.466
76.046,0.207
76.065,0.427
76.083,0.272
76.083,0.388
76.101,0.556
76.120,0.336
76.120,0.531
76.137,0.272
76.155,0.505
76.155,0.608
76.173,0.479
76.192,0.595
76.192,0.647
76.210,0.569
76.210,0.647
76.229,0.660
76.248,0.621
76.249,0.647
76.267,0.634
76.287,0.647
76.287,0.647
76.305,0.634
76.305,0.660
76.329,0.621
76.329,0.544
76.351,0.634
76.371,0.556
76.371,0.401
76.395,0.582
76.396,0.453
76.422,0.194
76.422,0.479
76.446,0.142
76.446,0.440
76.470,0.272
76.470,0.388
76.495,0.556
76.495,0.324
76.519,0.531
76.519,0.246
76.543,0.505
76.543,0.608
76.562,0.479
76.562,0.595
76.583,0.647
76.583,0.582
76.605,0.647
76.605,0.673
76.624,0.634
76.644,0.660
76.644,0.673
76.664,0.660
76.664,0.660
76.683,0.621
76.704,0.673
76.704,0.647
76.728,0.569
76.728,0.647
76.751,0.595
76.751,0.440
76.778,0.608
76.778,0.505
76.802,0.142
76.802,0.518
76.832,0.246
76.832,0.427
76.832,0.324
76.853,0.349
76.873,0.556
76.873,0.285
76.893,0.544
76.893,0.349
76.914,0.505
76.914,0.608
76.935,0.453
76.955,0.595
76.955,0.660
76.976,0.582
76.976,0.660
76.995,0.673
77.013,0.647
77.013,0.673
77.032,0.673
77.032,0.673
77.050,0.673
77.070,0.647
77.070,0.673
77.090,0.647
77.108,0.569
77.108,0.660
77.127,0.595
77.127,0.466
77.145,0.621
77.164,0.505
77.164,0.220
77.182,0.531
77.200,0.285
77.200,0.440
77.219,0.375
77.238,0.324
77.238,0.544
77.256,0.233
77.275,0.531
77.275,0.142
77.294,0.492
77.294,0.608
77.313,0.466
77.331,0.595
77.331,0.660
77.349,0.582
77.368,0.647
77.368,0.686
77.388,0.634
77.406,0.686
77.406,0.699
77.424,0.673
77.443,0.686
77.443,0.660
77.461,0.686
77.461,0.660
77.479,0.608
77.498,0.673
77.498,0.621
77.516,0.505
77.535,0.634
77.535,0.544
77.553,0.272
77.572,0.569
77.572,0.362
77.590,0.388
77.607,0.414
77.608,0.414
77.628,0.556
77.628,0.168
77.645,0.531
77.664,0.621
77.664,0.479
77.682,0.621
77.701,0.440
77.701,0.595
77.721,0.660
77.739,0.582
77.739,0.660
77.757,0.686
77.775,0.634
77.775,0.686
77.794,0.673
77.794,0.673
77.812,0.673
77.830,0.647
77.830,0.673
77.848,0.673
77.868,0.595
77.868,0.686
77.887,0.621
77.905,0.518
77.906,0.634
77.925,0.569
77.943,0.311
77.943,0.569
77.963,0.401
77.963,0.324
77.982,0.440
78.001,0.220
78.001,0.531
78.019,0.168
78.041,0.479
78.041,0.595
78.060,0.427
78.060,0.569
78.079,0.349
78.097,0.544
78.097,0.608
78.115,0.505
78.133,0.608
78.133,0.647
78.151,0.595
78.151,0.647
78.170,0.660
78.188,0.647
78.188,0.673
78.206,0.647
78.223,0.673
78.223,0.660
78.242,0.608
78.258,0.660
78.258,0.621
78.276,0.505
78.296,0.608
78.296,0.544
78.314,0.324
78.331,0.569
78.331,0.401
78.349,0.272
78.367,0.440
78.367,0.207
78.385,0.492
78.403,0.207
78.403,0.453
78.421,0.582
78.439,0.582
78.439,0.569
78.456,0.349
78.474,0.544
78.474,0.634
78.492,0.518
78.510,0.621
78.510,0.647
78.528,0.608
78.546,0.647
78.546,0.660
78.564,0.660
78.582,0.673
78.582,0.647
78.599,0.673
78.618,0.673
78.618,0.621
78.636,0.673
78.654,0.621
78.654,0.544
78.671,0.634
78.689,0.556
78.689,0.362
78.710,0.569
78.728,0.414
78.729,0.220
78.746,0.466
78.766,0.220
78.766,0.466
78.783,0.207
78.783,0.414
78.800,0.569
78.819,0.362
78.819,0.556
78.837,0.285
78.854,0.531
78.855,0.634
78.873,0.505
78.890,0.608
78.890,0.660
78.908,0.595
78.926,0.660
78.926,0.673
78.945,0.647
78.963,0.673
78.963,0.660
78.980,0.660
78.997,0.660
78.997,0.621
79.016,0.673
79.033,0.634
79.033,0.544
79.051,0.647
79.068,0.569
79.068,0.388
79.086,0.582
79.105,0.453
79.105,0.220
79.123,0.492
79.140,0.220
79.140,0.440
79.158,0.259
79.175,0.388
79.175,0.569
79.194,0.349
79.212,0.544
79.212,0.259
79.230,0.505
79.247,0.608
79.247,0.492
79.265,0.595
79.284,0.660
79.284,0.595
79.301,0.647
79.320,0.660
79.320,0.634
79.338,0.660
79.355,0.647
79.355,0.647
79.373,0.660
79.391,0.621
79.391,0.660
79.410,0.634
79.427,0.569
79.427,0.647
79.445,0.569
79.462,0.427
79.462,0.595
79.481,0.466
79.498,0.220
79.498,0.505
79.517,0.194
79.534,0.427
79.534,0.298
79.552,0.362
79.570,0.556
79.570,0.285
79.588,0.531
79.607,0.220
79.607,0.505
79.625,0.608
79.644,0.479
79.644,0.595
79.662,0.660
79.680,0.595
79.680,0.647
79.697,0.660
79.716,0.647
79.716,0.673
79.733,0.660
79.751,0.660
79.751,0.673
79.771,0.634
79.788,0.660
79.788,0.634
79.805,0.569
79.824,0.647
79.824,0.582
79.841,0.453
79.859,0.608
79.859,0.492
79.876,0.582
79.895,0.518
79.895,0.259
79.913,0.388
79.933,0.336
79.933,0.324
79.951,0.544
79.952,0.272
79.969,0.518
79.987,0.194
79.987,0.479
80.004,0.595
80.022,0.453
80.022,0.569
80.040,0.647
80.058,0.569
80.058,0.647
80.076,0.673
80.093,0.634
80.093,0.673
80.110,0.673
80.128,0.660
80.128,0.660
80.146,0.634
80.164,0.673
80.164,0.647
80.182,0.582
80.200,0.647
80.200,0.595
80.217,0.466
80.236,0.608
80.236,0.518
80.253,0.233
80.270,0.531
80.270,0.518
80.288,0.362
80.307,0.375
80.325,0.324
80.325,0.531
80.343,0.220
80.343,0.505
80.361,0.608
80.379,0.505
80.379,0.595
80.396,0.427
80.414,0.569
80.414,0.647
80.432,0.556
80.450,0.634
80.450,0.647
80.470,0.634
80.487,0.673
80.487,0.660
80.504,0.647
80.522,0.660
80.522,0.660
80.541,0.673
80.558,0.647
80.558,0.582
80.576,0.660
80.593,0.608
80.593,0.492
80.612,0.621
80.631,0.518
80.631,0.285
80.650,0.544
80.667,0.466
80.668,0.324
80.685,0.414
80.703,0.233
80.703,0.518
80.720,0.194
80.738,0.479
80.738,0.595
80.757,0.440
80.774,0.582
80.774,0.401
80.793,0.582
80.811,0.647
80.811,0.544
80.829,0.634
80.846,0.660
80.846,0.608
80.864,0.660
80.883,0.673
80.883,0.660
80.901,0.673
80.919,0.647
80.919,0.673
80.936,0.660
80.954,0.595
80.954,0.660
80.971,0.621
80.988,0.518
80.988,0.621
81.006,0.544
81.025,0.311
81.025,0.556
81.042,0.362
81.059,0.298
81.059,0.427
81.077,0.285
81.095,0.505
81.095,0.181
81.112,0.453
81.130,0.582
81.130,0.427
81.148,0.569
81.165,0.375
81.165,0.569
81.183,0.634
81.200,0.544
81.201,0.621
81.220,0.673
81.239,0.608
81.239,0.660
81.256,0.660
81.273,0.660
81.273,0.673
81.291,0.647
81.309,0.673
81.309,0.660
81.329,0.608
81.348,0.660
81.348,0.634
81.368,0.531
81.368,0.634
81.386,0.556
81.405,0.440
81.405,0.556
81.424,0.414
81.443,0.272
81.443,0.453
81.463,0.194
81.463,0.492
81.481,0.246
81.499,0.440
81.499,0.595
81.516,0.375
81.535,0.569
81.535,0.311
81.553,0.544
81.570,0.621
81.570,0.505
81.589,0.621
81.607,0.660
81.607,0.595
81.624,0.660
81.642,0.673
81.642,0.647
81.660,0.660
81.678,0.660
81.678,0.673
81.695,0.647
81.713,0.608
81.713,0.660
81.731,0.621
81.748,0.544
81.748,0.634
81.767,0.556
81.786,0.375
81.787,0.595
81.806,0.440
81.824,0.194
81.824,0.479
81.842,0.155
81.860,0.453
81.860,0.220
81.877,0.427
81.899,0.582
81.899,0.349
81.917,0.544
81.917,0.285
81.937,0.531
81.956,0.608
81.956,0.505
81.976,0.608
81.976,0.647
81.997,0.582
82.017,0.634
82.017,0.673
82.037,0.647
82.037,0.660
82.055,0.647
82.074,0.673
82.074,0.660
82.091,0.621
82.109,0.673
82.109,0.634
82.127,0.556
82.146,0.647
82.146,0.569
82.165,0.414
82.165,0.595
82.183,0.453
82.201,0.181
82.202,0.492
82.220,0.194
82.239,0.479
82.239,0.285
82.259,0.375
82.278,0.569
82.278,0.336
82.294,0.544
82.312,0.246
82.313,0.518
82.331,0.621
82.348,0.466
82.350,0.595
82.369,0.660
82.369,0.582
82.387,0.647
82.404,0.673
82.404,0.647
82.421,0.673
82.439,0.660
82.440,0.660
82.458,0.660
82.475,0.621
82.475,0.660
82.493,0.634
82.511,0.556
82.511,0.647
82.530,0.582
82.549,0.440
82.549,0.608
82.568,0.479
82.586,0.155
82.586,0.505
82.605,0.233
82.623,0.414
82.623,0.311
82.642,0.336
82.642,0.544
82.661,0.298
82.682,0.518
82.682,0.220
82.701,0.492
82.720,0.595
82.720,0.453
82.738,0.582
82.739,0.647
82.756,0.569
82.775,0.634
82.775,0.673
82.794,0.621
82.813,0.660
82.813,0.660
82.833,0.660
82.833,0.673
82.853,0.634
82.872,0.660
82.872,0.647
82.890,0.569
82.909,0.647
82.909,0.595
82.928,0.466
82.928,0.608
82.947,0.544
82.967,0.194
82.967,0.531
82.985,0.298
83.004,0.401
83.004,0.349
83.024,0.324
83.024,0.544
83.042,0.259
83.060,0.505
83.060,0.181
83.079,0.479
83.097,0.608
83.097,0.440
83.115,0.582
83.133,0.647
83.133,0.556
83.151,0.647
83.169,0.660
83.169,0.634
83.188,0.660
83.206,0.660
83.206,0.673
83.223,0.660
83.241,0.634
83.241,0.673
83.259,0.647
