时间(s),电压(V)
62.457,0.712
62.474,0.647
62.474,0.492
62.493,0.660
62.510,0.544
62.510,0.129
62.529,0.569
62.547,0.246
62.547,0.492
62.566,0.349
62.584,0.427
62.584,0.634
62.603,0.375
62.620,0.608
62.620,0.272
62.640,0.569
62.641,0.673
62.659,0.531
62.677,0.660
62.677,0.699
62.695,0.621
62.713,0.699
62.713,0.712
62.732,0.673
62.750,0.699
62.750,0.699
62.768,0.699
62.786,0.686
62.786,0.660
62.804,0.673
62.821,0.660
62.821,0.569
62.840,0.660
62.858,0.595
62.858,0.453
62.876,0.608
62.893,0.556
62.894,0.207
62.913,0.531
62.913,0.220
62.932,0.427
62.952,0.336
62.952,0.349
62.970,0.556
62.989,0.285
62.989,0.531
63.008,0.194
63.026,0.505
63.026,0.595
63.045,0.453
63.045,0.582
63.064,0.634
63.083,0.556
63.083,0.621
63.101,0.647
63.121,0.608
63.121,0.647
63.139,0.634
63.139,0.634
63.158,0.647
63.176,0.608
63.176,0.634
63.193,0.608
63.211,0.544
63.211,0.621
63.229,0.556
63.246,0.440
63.246,0.569
63.265,0.466
63.282,0.220
63.282,0.492
63.300,0.298
63.318,0.336
63.318,0.324
63.336,0.285
63.355,0.505
63.355,0.220
63.373,0.466
63.390,0.349
63.390,0.440
63.409,0.569
63.426,0.414
63.426,0.556
63.445,0.634
63.464,0.544
63.464,0.621
63.481,0.647
63.500,0.608
63.500,0.660
63.518,0.660
63.538,0.647
63.538,0.660
63.556,0.634
63.556,0.647
63.576,0.647
63.593,0.569
63.593,0.647
63.612,0.595
63.629,0.479
63.630,0.582
63.648,0.505
63.665,0.259
63.665,0.544
63.683,0.336
63.702,0.453
63.702,0.388
63.721,0.272
63.739,0.505
63.739,0.233
63.758,0.479
63.776,0.582
63.776,0.440
63.794,0.569
63.811,0.414
63.811,0.556
63.829,0.634
63.847,0.544
63.847,0.621
63.864,0.647
63.882,0.608
63.882,0.634
63.901,0.647
63.918,0.634
63.918,0.647
63.937,0.621
63.954,0.647
63.954,0.621
63.972,0.569
63.990,0.634
63.990,0.582
64.008,0.505
64.027,0.608
64.027,0.518
64.046,0.298
64.046,0.544
64.063,0.362
64.081,0.298
64.082,0.440
64.099,0.440
64.117,0.492
64.117,0.194
64.135,0.479
64.153,0.608
64.153,0.440
64.172,0.595
64.189,0.388
64.189,0.582
64.208,0.660
64.225,0.544
64.225,0.634
64.245,0.673
64.265,0.621
64.265,0.673
64.282,0.673
64.282,0.647
64.300,0.673
64.318,0.647
64.335,0.660
64.335,0.647
64.354,0.595
64.373,0.647
64.373,0.608
64.389,0.518
64.407,0.621
64.407,0.556
64.424,0.492
64.442,0.582
64.442,0.401
64.461,0.259
64.461,0.453
64.480,0.194
64.498,0.492
64.498,0.220
64.516,0.531
64.533,0.595
64.533,0.414
64.552,0.582
64.570,0.349
64.570,0.544
64.590,0.621
64.608,0.505
64.609,0.608
64.626,0.647
64.645,0.582
64.645,0.634
64.662,0.647
64.681,0.634
64.681,0.634
64.700,0.621
64.700,0.647
64.719,0.621
64.738,0.582
64.738,0.621
64.758,0.595
64.777,0.518
64.777,0.608
64.796,0.531
64.796,0.349
64.815,0.556
64.833,0.414
64.834,0.233
64.851,0.453
64.870,0.168
64.870,0.453
64.887,0.220
64.906,0.401
64.906,0.544
64.924,0.505
64.941,0.531
64.941,0.285
64.959,0.518
64.979,0.595
64.979,0.466
64.997,0.582
65.014,0.634
65.015,0.595
65.033,0.634
65.033,0.647
65.052,0.621
65.069,0.660
65.069,0.647
65.088,0.660
65.107,0.647
65.107,0.608
65.126,0.647
65.144,0.634
65.144,0.544
65.164,0.634
65.165,0.569
65.183,0.401
65.202,0.569
65.202,0.453
65.221,0.207
65.240,0.479
65.240,0.207
65.258,0.427
65.277,0.272
65.277,0.388
65.296,0.544
65.297,0.324
65.314,0.531
65.332,0.259
65.333,0.505
65.351,0.595
65.369,0.466
65.369,0.569
65.388,0.621
65.406,0.569
65.406,0.634
65.423,0.647
65.441,0.634
65.441,0.647
65.458,0.647
65.475,0.647
65.475,0.634
65.494,0.621
65.511,0.660
65.511,0.634
65.530,0.556
65.549,0.621
65.549,0.556
65.567,0.414
65.586,0.582
65.586,0.466
65.609,0.142
65.609,0.492
65.628,0.207
65.645,0.414
65.646,0.336
65.666,0.349
65.666,0.544
65.688,0.259
65.688,0.518
65.707,0.220
65.724,0.492
65.725,0.582
65.743,0.453
65.761,0.582
65.761,0.634
65.781,0.556
65.802,0.621
65.802,0.647
65.821,0.621
65.821,0.647
65.840,0.673
65.859,0.647
65.859,0.647
65.880,0.621
65.880,0.660
65.899,0.621
65.918,0.569
65.918,0.634
65.938,0.569
65.938,0.453
65.956,0.595
65.975,0.479
65.975,0.168
65.993,0.518
66.013,0.272
66.013,0.362
66.031,0.349
66.051,0.311
66.051,0.531
66.070,0.207
66.070,0.492
66.089,0.207
66.107,0.466
66.107,0.582
66.125,0.414
66.142,0.556
66.142,0.621
66.162,0.544
66.180,0.621
66.180,0.660
66.199,0.621
66.217,0.647
66.217,0.647
66.235,0.647
66.253,0.660
66.253,0.634
66.271,0.660
66.289,0.634
66.289,0.582
66.308,0.647
66.308,0.595
66.326,0.466
66.344,0.608
66.344,0.621
66.362,0.246
66.381,0.531
66.381,0.324
66.398,0.349
66.417,0.388
66.417,0.259
66.435,0.531
66.452,0.207
66.452,0.505
66.471,0.608
66.489,0.479
66.489,0.608
66.507,0.427
66.525,0.582
66.525,0.647
66.542,0.556
66.561,0.634
66.561,0.673
66.580,0.621
66.598,0.660
66.599,0.660
66.619,0.660
66.619,0.673
66.638,0.647
66.658,0.660
66.658,0.660
66.675,0.608
66.693,0.660
66.693,0.621
66.713,0.505
66.713,0.634
66.733,0.544
66.751,0.298
66.751,0.569
66.770,0.388
66.790,0.324
66.790,0.440
66.807,0.220
66.807,0.518
66.825,0.207
66.844,0.492
66.844,0.608
66.863,0.544
66.882,0.595
66.882,0.388
66.901,0.582
66.919,0.660
66.919,0.569
66.937,0.647
66.962,0.686
66.962,0.647
66.962,0.686
66.984,0.699
67.003,0.686
67.003,0.699
67.023,0.673
67.023,0.699
67.041,0.699
67.060,0.647
67.060,0.712
67.080,0.660
67.098,0.569
67.098,0.673
67.116,0.595
67.134,0.401
67.136,0.634
67.154,0.466
67.154,0.298
67.173,0.556
67.192,0.155
67.192,0.569
67.210,0.129
67.229,0.531
67.229,0.660
67.248,0.466
67.248,0.634
67.266,0.544
67.285,0.608
67.285,0.699
67.304,0.582
67.323,0.673
67.323,0.738
67.342,0.673
67.360,0.712
67.360,0.725
67.379,0.725
67.379,0.738
67.399,0.725
67.417,0.725
67.417,0.725
67.435,0.686
67.453,0.725
67.453,0.699
67.472,0.595
67.490,0.699
67.490,0.634
67.509,0.440
67.527,0.647
67.527,0.505
67.547,0.233
67.547,0.544
67.565,0.116
67.584,0.544
67.584,0.298
67.603,0.505
67.622,0.660
67.622,0.453
67.639,0.634
67.658,0.375
67.658,0.621
67.676,0.712
67.694,0.647
67.694,0.712
67.712,0.764
67.730,0.712
67.730,0.764
67.748,0.802
67.765,0.776
67.765,0.802
67.784,0.802
67.784,0.815
67.802,0.802
67.821,0.776
67.821,0.815
67.838,0.764
67.857,0.686
67.857,0.776
67.874,0.699
67.893,0.569
67.893,0.686
67.911,0.544
67.929,0.155
67.929,0.569
67.947,0.220
67.965,0.492
67.965,0.285
67.985,0.414
68.002,0.569
68.002,0.311
68.020,0.505
68.038,0.233
68.038,0.440
68.057,0.505
68.075,0.362
68.075,0.453
68.093,0.479
68.110,0.712
68.111,0.479
68.128,0.531
68.147,0.544
68.147,0.608
68.164,0.634
68.183,0.673
68.183,0.699
68.200,0.686
68.219,0.738
68.219,0.725
68.237,0.673
68.237,0.751
68.254,0.712
68.273,0.569
68.273,0.751
68.291,0.621
68.309,0.142
68.309,0.673
68.327,0.336
68.345,0.582
68.345,0.479
68.363,0.544
68.383,0.738
68.383,0.479
68.401,0.725
68.418,0.336
68.418,0.673
68.436,0.789
68.455,0.647
68.455,0.764
68.473,0.815
68.491,0.751
68.492,0.802
68.511,0.828
68.511,0.789
68.528,0.828
68.546,0.828
68.546,0.841
68.564,0.815
68.582,0.789
68.582,0.815
68.601,0.789
68.619,0.725
68.619,0.789
68.637,0.738
68.655,0.608
68.655,0.751
68.672,0.634
68.690,0.220
68.690,0.660
68.708,0.634
68.726,0.505
68.726,0.440
68.744,0.427
68.762,0.647
68.762,0.298
68.779,0.595
68.797,0.194
68.797,0.569
68.815,0.686
68.832,0.531
68.832,0.673
68.850,0.725
68.869,0.647
68.869,0.712
68.886,0.738
68.904,0.712
68.904,0.738
68.923,0.738
68.940,0.751
68.940,0.751
68.958,0.699
68.976,0.751
68.976,0.725
68.994,0.673
69.013,0.738
69.013,0.673
69.031,0.569
69.049,0.699
69.049,0.582
69.068,0.259
69.086,0.634
69.086,0.375
69.104,0.453
69.123,0.466
69.123,0.556
69.142,0.621
69.142,0.259
69.160,0.608
69.178,0.712
69.178,0.569
69.197,0.699
69.215,0.544
69.215,0.686
69.233,0.751
69.250,0.673
69.250,0.751
69.268,0.776
69.286,0.725
69.286,0.776
69.305,0.776
69.322,0.751
69.322,0.776
69.340,0.764
69.357,0.789
69.357,0.764
69.375,0.712
69.395,0.789
69.395,0.738
69.414,0.634
69.432,0.764
69.432,0.686
69.450,0.388
69.468,0.686
69.468,0.492
69.487,0.466
69.505,0.544
69.505,0.336
69.522,0.660
69.522,0.155
69.540,0.634
69.559,0.751
69.559,0.595
69.577,0.738
69.597,0.531
69.597,0.725
69.615,0.776
69.635,0.699
69.636,0.776
69.656,0.828
69.656,0.764
69.674,0.802
69.692,0.815
69.692,0.802
69.711,0.815
69.729,0.802
69.729,0.828
69.748,0.815
69.766,0.751
69.766,0.815
69.783,0.764
69.801,0.673
69.802,0.789
69.820,0.699
69.838,0.466
69.838,0.725
69.857,0.544
69.857,0.427
69.876,0.608
69.894,0.272
69.894,0.660
69.912,0.142
69.932,0.634
69.932,0.776
69.949,0.595
69.968,0.751
69.968,0.544
69.986,0.725
70.005,0.802
70.005,0.712
70.025,0.789
70.025,0.841
70.043,0.776
70.062,0.828
70.062,0.828
70.081,0.815
70.101,0.841
70.101,0.828
70.121,0.828
70.121,0.828
70.140,0.776
70.159,0.828
70.160,0.789
70.179,0.686
70.179,0.802
70.198,0.725
70.219,0.505
70.219,0.751
70.239,0.569
70.239,0.608
70.259,0.621
70.278,0.220
70.278,0.660
70.297,0.220
70.297,0.621
70.318,0.751
70.338,0.569
70.338,0.738
70.358,0.492
70.358,0.712
70.377,0.789
70.396,0.686
70.396,0.789
70.415,0.815
70.434,0.789
70.434,0.802
70.454,0.828
70.454,0.815
70.474,0.828
70.494,0.815
70.495,0.828
70.514,0.815
70.514,0.776
70.533,0.815
70.552,0.776
70.554,0.725
70.573,0.789
70.573,0.712
70.592,0.544
70.611,0.725
70.611,0.595
70.630,0.298
70.630,0.621
70.650,0.181
70.670,0.621
70.670,0.324
70.689,0.569
70.708,0.725
70.708,0.492
70.729,0.699
70.729,0.414
70.748,0.673
70.767,0.764
70.767,0.634
70.786,0.751
70.786,0.802
70.806,0.725
70.824,0.789
70.824,0.802
70.843,0.776
70.862,0.789
70.862,0.789
70.880,0.789
70.880,0.789
70.899,0.738
70.918,0.802
70.918,0.764
70.938,0.673
70.958,0.764
70.958,0.686
70.978,0.531
70.978,0.712
70.999,0.582
71.019,0.181
71.019,0.608
71.040,0.233
71.042,0.556
71.063,0.336
71.063,0.505
71.085,0.686
71.085,0.427
71.108,0.660
71.108,0.336
71.127,0.621
71.147,0.725
71.147,0.595
71.166,0.699
71.166,0.751
71.186,0.673
71.206,0.738
71.206,0.751
71.227,0.725
71.227,0.751
71.247,0.738
71.268,0.751
71.268,0.738
71.288,0.699
71.288,0.738
71.309,0.712
71.309,0.634
71.331,0.725
71.351,0.647
71.351,0.492
71.371,0.660
71.371,0.531
71.390,0.220
71.410,0.569
71.410,0.259
71.429,0.479
71.429,0.349
71.448,0.414
71.468,0.608
71.468,0.595
71.487,0.569
71.506,0.220
71.506,0.531
71.525,0.634
71.525,0.492
71.546,0.621
71.566,0.660
71.566,0.595
71.585,0.660
71.585,0.673
71.605,0.634
71.624,0.660
71.624,0.660
71.645,0.647
71.645,0.660
71.664,0.621
71.684,0.647
71.685,0.621
71.704,0.544
71.704,0.621
71.724,0.556
71.744,0.427
71.744,0.569
71.764,0.453
71.764,0.194
71.783,0.479
71.804,0.621
71.805,0.362
71.824,0.285
71.824,0.311
71.845,0.479
71.864,0.233
71.864,0.427
71.884,0.155
71.884,0.388
71.904,0.492
71.924,0.336
71.924,0.466
71.945,0.531
71.945,0.453
71.964,0.505
71.983,0.544
71.983,0.492
72.001,0.518
72.001,0.518
72.020,0.505
72.039,0.518
72.039,0.466
72.059,0.505
72.059,0.479
72.078,0.414
72.096,0.479
72.096,0.440
72.116,0.324
72.134,0.427
72.134,0.401
72.154,0.207
72.172,0.375
72.172,0.272
72.192,0.233
72.193,0.311
72.211,0.220
72.230,0.388
72.230,0.207
72.250,0.375
72.267,0.479
72.267,0.336
72.287,0.479
72.287,0.595
72.307,0.466
72.326,0.544
72.326,0.453
72.345,0.544
72.364,0.569
72.364,0.531
72.383,0.569
72.383,0.582
72.401,0.582
72.420,0.595
72.420,0.569
72.440,0.608
72.459,0.595
72.459,0.531
72.478,0.608
72.478,0.569
72.496,0.453
72.516,0.595
72.516,0.492
72.536,0.259
72.536,0.518
72.556,0.324
72.575,0.311
72.575,0.388
72.596,0.259
72.596,0.556
72.615,0.207
72.635,0.466
72.635,0.595
72.655,0.440
72.655,0.569
72.673,0.401
72.693,0.569
72.693,0.660
72.713,0.556
72.732,0.647
72.732,0.686
72.752,0.634
72.752,0.686
72.771,0.699
72.789,0.673
72.789,0.686
72.809,0.712
72.827,0.712
72.827,0.699
72.847,0.634
72.847,0.699
72.865,0.647
72.884,0.544
72.884,0.673
72.902,0.582
72.921,0.349
72.921,0.621
72.940,0.440
72.958,0.336
72.958,0.505
72.977,0.569
72.977,0.556
72.997,0.220
73.016,0.686
73.016,0.647
73.035,0.492
73.054,0.647
73.054,0.440
73.073,0.621
73.073,0.699
73.091,0.608
73.110,0.699
73.110,0.725
73.132,0.686
73.132,0.725
73.153,0.738
73.174,0.725
73.174,0.738
73.193,0.725
73.193,0.751
73.212,0.751
73.230,0.699
73.230,0.738
73.249,0.699
73.268,0.608
73.268,0.725
73.287,0.647
73.287,0.466
73.305,0.673
73.324,0.660
73.324,0.285
73.343,0.556
73.361,0.155
73.361,0.569
73.380,0.246
73.400,0.531
73.400,0.686
73.419,0.492
73.419,0.673
73.437,0.414
73.456,0.647
73.457,0.725
73.476,0.621
73.495,0.725
73.495,0.764
73.513,0.699
73.513,0.751
73.532,0.764
73.552,0.751
73.552,0.789
73.570,0.764
73.588,0.776
73.588,0.764
73.608,0.738
73.608,0.776
73.626,0.738
73.644,0.647
73.644,0.751
73.665,0.686
73.683,0.492
73.683,0.699
73.702,0.544
73.721,0.259
73.722,0.608
73.739,0.349
73.739,0.569
73.758,0.311
73.777,0.544
73.777,0.699
73.795,0.492
73.813,0.686
73.813,0.414
73.831,0.660
73.849,0.751
73.849,0.634
73.867,0.738
73.884,0.776
73.884,0.725
73.903,0.776
73.920,0.802
73.920,0.764
73.938,0.789
73.956,0.789
73.956,0.802
73.975,0.789
73.993,0.751
73.993,0.802
74.015,0.764
74.015,0.686
74.035,0.776
74.056,0.712
74.056,0.544
74.075,0.725
74.075,0.608
74.094,0.155
74.114,0.634
74.114,0.259
74.133,0.582
74.133,0.401
74.157,0.518
74.157,0.712
74.182,0.440
74.182,0.686
74.209,0.336
74.210,0.660
74.231,0.764
74.231,0.634
74.252,0.751
74.252,0.789
74.274,0.725
74.296,0.789
74.296,0.815
74.316,0.789
74.316,0.815
74.335,0.802
74.335,0.828
74.359,0.815
74.359,0.776
74.384,0.815
74.384,0.789
74.405,0.712
74.406,0.789
74.426,0.738
74.447,0.582
74.447,0.764
74.469,0.621
74.469,0.181
74.495,0.673
74.495,0.336
74.517,0.556
74.517,0.466
74.535,0.505
74.554,0.699
74.554,0.414
74.572,0.686
74.590,0.311
74.590,0.660
74.608,0.764
74.625,0.621
74.625,0.751
74.643,0.815
74.661,0.738
74.661,0.802
74.680,0.815
74.680,0.789
74.701,0.828
74.725,0.815
74.725,0.815
74.744,0.828
74.744,0.815
74.763,0.828
74.763,0.802
74.782,0.738
74.801,0.802
74.802,0.751
74.821,0.621
74.839,0.764
74.839,0.660
74.858,0.505
74.875,0.686
74.876,0.414
74.894,0.556
74.912,0.518
74.912,0.492
74.929,0.699
74.929,0.362
74.947,0.673
74.965,0.569
74.984,0.647
74.984,0.764
75.003,0.595
75.003,0.751
75.021,0.802
75.039,0.725
75.040,0.789
75.058,0.815
75.077,0.789
75.077,0.815
75.094,0.828
75.112,0.815
75.112,0.828
75.130,0.789
75.148,0.828
75.148,0.802
75.166,0.725
75.183,0.815
75.183,0.751
75.202,0.647
75.219,0.764
75.219,0.673
75.236,0.388
75.255,0.699
75.255,0.479
75.273,0.492
75.291,0.556
75.291,0.414
75.309,0.686
75.326,0.259
75.326,0.647
75.344,0.764
75.362,0.608
75.362,0.738
75.380,0.569
75.398,0.725
75.398,0.802
75.417,0.712
75.434,0.776
75.434,0.815
75.453,0.776
75.470,0.815
75.470,0.815
75.489,0.802
75.505,0.815
75.505,0.789
75.524,0.815
75.542,0.802
75.542,0.738
75.560,0.815
75.578,0.751
75.578,0.647
75.595,0.764
75.613,0.673
75.613,0.414
75.630,0.712
75.648,0.492
75.648,0.453
75.666,0.569
75.684,0.336
75.684,0.660
75.701,0.194
75.720,0.621
75.720,0.751
75.738,0.582
75.755,0.738
75.755,0.531
75.774,0.699
75.793,0.776
75.793,0.686
75.810,0.764
75.829,0.802
75.829,0.751
75.847,0.802
75.847,0.802
75.865,0.802
75.882,0.802
75.883,0.776
75.901,0.802
75.921,0.802
75.921,0.725
75.938,0.789
75.955,0.764
75.955,0.660
75.974,0.764
75.992,0.686
75.992,0.453
76.010,0.699
76.028,0.531
76.028,0.375
76.046,0.582
76.065,0.220
76.065,0.621
76.083,0.246
76.101,0.595
76.101,0.725
76.120,0.531
76.137,0.712
76.137,0.479
76.155,0.686
76.173,0.764
76.174,0.660
76.192,0.751
76.192,0.789
76.210,0.725
76.229,0.776
76.229,0.789
76.249,0.776
76.267,0.789
76.267,0.764
76.287,0.789
76.305,0.776
76.305,0.725
76.329,0.789
76.329,0.738
76.351,0.634
76.351,0.738
76.371,0.660
76.371,0.466
76.396,0.699
76.396,0.531
76.422,0.298
76.422,0.582
76.446,0.168
76.446,0.595
76.470,0.233
76.470,0.556
76.495,0.699
76.495,0.505
76.519,0.686
76.519,0.427
76.543,0.660
76.543,0.738
76.562,0.634
76.562,0.725
76.583,0.764
76.605,0.712
76.605,0.776
76.623,0.776
76.624,0.764
76.644,0.776
76.664,0.764
76.664,0.776
76.683,0.764
76.683,0.725
76.704,0.776
76.704,0.751
76.728,0.660
76.728,0.751
76.751,0.686
76.778,0.505
76.778,0.699
76.778,0.569
76.802,0.233
76.802,0.595
76.832,0.207
76.832,0.569
76.853,0.336
76.853,0.518
76.873,0.673
76.873,0.453
76.893,0.660
76.914,0.621
76.914,0.634
76.935,0.738
76.935,0.595
76.955,0.712
76.955,0.764
76.976,0.699
76.995,0.764
76.995,0.776
77.013,0.751
77.032,0.764
77.032,0.764
77.050,0.751
77.050,0.751
77.070,0.725
77.090,0.776
77.090,0.738
77.108,0.660
77.127,0.751
77.127,0.686
77.145,0.531
77.145,0.699
77.164,0.582
77.182,0.168
77.182,0.608
77.200,0.246
77.219,0.634
77.219,0.388
77.238,0.479
77.256,0.660
77.256,0.388
77.275,0.647
77.294,0.311
77.294,0.621
77.313,0.712
77.313,0.569
77.331,0.699
77.349,0.751
77.349,0.673
77.368,0.738
77.387,0.751
77.388,0.725
77.406,0.751
77.424,0.764
77.424,0.751
77.443,0.764
77.443,0.725
77.461,0.764
77.479,0.738
77.479,0.660
77.498,0.751
77.516,0.686
77.516,0.544
77.535,0.699
77.553,0.582
77.553,0.181
77.572,0.621
77.590,0.324
77.590,0.505
77.608,0.401
77.628,0.544
77.628,0.647
77.645,0.362
77.645,0.608
77.664,0.207
77.682,0.582
77.682,0.699
77.701,0.544
77.721,0.673
77.721,0.738
77.739,0.725
77.757,0.725
77.757,0.751
77.775,0.712
77.794,0.751
77.794,0.738
77.812,0.725
77.812,0.751
77.830,0.712
77.848,0.751
77.848,0.725
77.868,0.673
77.887,0.725
77.887,0.673
77.905,0.556
77.925,0.699
77.925,0.634
77.943,0.246
77.943,0.595
77.963,0.349
77.982,0.440
77.982,0.427
78.001,0.349
78.019,0.582
78.019,0.233
78.041,0.531
78.041,0.324
78.060,0.492
78.079,0.621
78.079,0.453
78.097,0.608
78.115,0.686
78.115,0.595
78.133,0.673
78.151,0.725
78.151,0.686
78.170,0.725
78.170,0.725
78.188,0.725
78.206,0.738
78.206,0.712
78.223,0.738
78.242,0.712
78.242,0.660
78.258,0.712
78.276,0.673
78.276,0.544
78.296,0.673
78.314,0.582
78.314,0.298
78.331,0.608
78.349,0.401
78.349,0.401
78.367,0.440
78.385,0.324
78.385,0.582
78.403,0.207
78.421,0.556
78.421,0.673
78.439,0.518
78.456,0.647
78.457,0.466
78.474,0.634
78.492,0.699
78.492,0.608
78.510,0.673
78.528,0.712
78.528,0.686
78.546,0.712
78.564,0.712
78.564,0.712
78.582,0.725
78.599,0.699
78.599,0.725
78.618,0.712
78.636,0.673
78.636,0.725
78.654,0.673
78.671,0.569
78.671,0.686
78.689,0.595
78.710,0.362
78.710,0.621
78.728,0.440
78.746,0.362
78.746,0.479
78.766,0.246
78.766,0.556
78.783,0.168
78.800,0.518
78.800,0.660
78.819,0.479
78.837,0.634
78.837,0.414
78.855,0.634
78.873,0.699
78.873,0.582
78.890,0.699
78.908,0.725
78.908,0.673
78.926,0.738
78.945,0.738
78.945,0.712
78.963,0.725
78.980,0.712
78.980,0.725
78.997,0.712
79.016,0.660
79.016,0.712
79.033,0.686
79.051,0.569
79.051,0.699
79.068,0.595
79.086,0.388
79.086,0.621
79.105,0.466
79.123,0.298
79.123,0.505
79.140,0.194
79.158,0.544
79.158,0.194
79.175,0.518
79.194,0.647
79.194,0.466
79.212,0.621
79.230,0.401
79.230,0.608
79.247,0.686
79.265,0.582
79.265,0.673
79.284,0.725
79.301,0.673
79.301,0.712
79.320,0.725
79.337,0.712
79.338,0.725
79.355,0.712
79.373,0.712
79.373,0.712
79.391,0.673
79.410,0.712
79.410,0.686
79.427,0.608
79.445,0.699
79.445,0.621
79.462,0.427
79.480,0.634
79.481,0.479
79.498,0.246
79.517,0.531
79.517,0.168
79.534,0.531
79.552,0.246
79.552,0.492
79.570,0.647
79.588,0.427
79.588,0.608
79.607,0.324
79.625,0.595
79.625,0.686
79.644,0.569
79.662,0.673
79.662,0.725
79.680,0.660
79.697,0.725
79.697,0.725
79.716,0.712
79.733,0.738
79.733,0.712
79.751,0.725
79.771,0.725
79.771,0.673
79.788,0.725
79.805,0.686
79.806,0.608
79.824,0.699
79.841,0.634
79.841,0.466
79.859,0.647
79.876,0.544
79.876,0.453
79.895,0.556
79.913,0.207
79.913,0.505
79.933,0.311
79.934,0.440
79.951,0.621
79.969,0.388
79.969,0.608
79.987,0.311
80.004,0.582
80.004,0.673
80.022,0.556
80.040,0.673
80.040,0.725
80.058,0.647
80.076,0.725
80.076,0.725
80.093,0.699
80.110,0.712
80.110,0.712
80.128,0.712
80.146,0.725
80.146,0.686
80.164,0.725
80.182,0.699
80.182,0.621
80.200,0.699
80.217,0.647
80.217,0.492
80.236,0.660
80.253,0.531
80.270,0.155
80.270,0.569
80.288,0.479
80.307,0.492
80.307,0.362
80.325,0.427
80.325,0.608
80.343,0.336
80.361,0.582
80.361,0.220
80.379,0.582
80.396,0.673
80.396,0.518
80.414,0.647
80.432,0.712
80.432,0.634
80.450,0.699
80.470,0.712
80.470,0.699
80.487,0.712
80.504,0.712
80.504,0.725
80.522,0.725
80.541,0.686
80.541,0.725
80.558,0.686
80.576,0.621
80.576,0.699
80.593,0.660
80.612,0.518
80.612,0.660
80.631,0.556
80.649,0.194
80.650,0.595
80.668,0.544
80.684,0.427
80.685,0.414
80.703,0.362
80.720,0.608
80.720,0.285
80.738,0.556
80.757,0.505
80.757,0.531
80.774,0.660
80.793,0.518
80.793,0.647
80.811,0.699
80.829,0.621
80.829,0.699
80.846,0.725
80.864,0.686
80.864,0.712
80.883,0.712
80.901,0.725
80.901,0.712
80.919,0.699
80.936,0.725
80.936,0.712
80.954,0.647
80.971,0.699
80.971,0.647
80.988,0.531
81.006,0.673
81.006,0.569
81.025,0.272
81.042,0.608
81.042,0.349
81.059,0.427
81.077,0.440
81.077,0.336
81.095,0.582
81.112,0.220
81.112,0.556
81.130,0.660
81.147,0.518
81.148,0.647
81.165,0.479
81.183,0.634
81.183,0.699
81.201,0.621
81.220,0.686
81.220,0.738
81.239,0.686
81.256,0.725
81.256,0.712
81.273,0.712
81.291,0.725
81.291,0.712
81.309,0.725
81.329,0.699
81.329,0.647
81.348,0.725
81.368,0.673
81.368,0.556
81.386,0.673
81.386,0.595
81.405,0.479
81.424,0.608
81.424,0.427
81.443,0.375
81.463,0.479
81.463,0.259
81.481,0.569
81.481,0.194
81.499,0.531
81.516,0.660
81.516,0.479
81.535,0.647
81.553,0.440
81.553,0.621
81.570,0.699
81.589,0.595
81.589,0.686
81.607,0.725
81.624,0.686
81.624,0.712
81.642,0.725
81.660,0.712
81.660,0.725
81.678,0.712
81.695,0.725
81.695,0.712
81.713,0.647
81.731,0.712
81.731,0.673
81.748,0.569
81.767,0.686
81.767,0.595
81.787,0.375
81.806,0.621
81.806,0.453
81.824,0.324
81.842,0.505
81.842,0.220
81.860,0.556
81.877,0.181
81.878,0.518
81.899,0.647
81.899,0.466
81.917,0.634
81.937,0.414
81.937,0.621
81.956,0.686
81.956,0.595
81.976,0.686
81.997,0.712
81.997,0.673
82.017,0.712
82.017,0.725
82.037,0.699
82.055,0.725
82.056,0.712
82.074,0.725
82.091,0.712
82.091,0.660
82.109,0.712
82.127,0.686
82.127,0.595
82.146,0.699
82.165,0.608
82.165,0.414
82.183,0.608
82.183,0.492
82.201,0.259
82.220,0.518
82.220,0.194
82.239,0.544
82.258,0.233
82.259,0.492
82.278,0.647
82.294,0.453
82.294,0.621
82.313,0.375
82.331,0.595
82.331,0.686
82.348,0.569
82.369,0.673
82.369,0.725
82.387,0.660
82.387,0.712
82.404,0.725
82.421,0.699
82.421,0.712
82.440,0.712
82.458,0.725
82.458,0.712
82.475,0.673
82.493,0.725
82.493,0.686
82.511,0.608
82.530,0.699
82.530,0.608
82.549,0.440
82.568,0.647
82.568,0.505
82.586,0.181
82.605,0.531
82.605,0.168
82.623,0.518
82.623,0.272
82.642,0.466
82.661,0.634
82.661,0.401
82.682,0.608
82.701,0.311
82.701,0.582
82.720,0.673
82.720,0.544
82.738,0.660
82.756,0.712
82.757,0.647
82.775,0.699
82.793,0.725
82.794,0.699
82.813,0.725
82.813,0.712
82.833,0.725
82.853,0.725
82.853,0.686
82.872,0.712
82.890,0.699
82.890,0.608
82.909,0.699
82.909,0.634
82.928,0.492
82.947,0.660
82.947,0.544
82.967,0.155
82.985,0.582
82.985,0.246
83.004,0.505
83.023,0.324
83.024,0.440
83.042,0.621
83.042,0.362
83.060,0.595
83.078,0.246
83.079,0.569
83.097,0.673
83.115,0.531
83.115,0.660
83.133,0.712
83.151,0.634
83.151,0.699
83.169,0.725
83.188,0.699
83.188,0.725
83.206,0.712
83.223,0.725
83.223,0.725
83.241,0.673
83.259,0.725
83.259,0.699
