时间(s),电压(V)
62.421,0.725
62.440,0.699
62.440,0.634
62.457,0.712
62.457,0.647
62.474,0.505
62.493,0.660
62.510,0.544
62.510,0.181
62.529,0.569
62.529,0.285
62.547,0.453
62.566,0.362
62.566,0.388
62.584,0.595
62.603,0.311
62.603,0.569
62.620,0.220
62.640,0.531
62.640,0.634
62.659,0.492
62.677,0.621
62.677,0.673
62.695,0.569
62.713,0.660
62.713,0.673
62.732,0.647
62.732,0.660
62.750,0.660
62.768,0.660
62.768,0.647
62.786,0.621
62.804,0.647
62.804,0.608
62.821,0.531
62.840,0.608
62.840,0.556
62.858,0.427
62.876,0.569
62.876,0.505
62.894,0.181
62.913,0.492
62.913,0.246
62.932,0.362
62.952,0.324
62.952,0.285
62.970,0.505
62.970,0.207
62.989,0.479
63.008,0.220
63.008,0.440
63.026,0.556
63.045,0.388
63.045,0.531
63.064,0.582
63.083,0.505
63.083,0.569
63.101,0.595
63.102,0.556
63.121,0.582
63.139,0.582
63.139,0.582
63.158,0.582
63.176,0.556
63.176,0.595
63.193,0.569
63.211,0.505
63.211,0.569
63.229,0.531
63.246,0.401
63.246,0.531
63.265,0.440
63.282,0.233
63.282,0.466
63.300,0.272
63.318,0.272
63.318,0.336
63.336,0.220
63.355,0.440
63.355,0.181
63.373,0.414
63.390,0.556
63.390,0.401
63.409,0.531
63.426,0.362
63.426,0.505
63.445,0.582
63.464,0.492
63.464,0.582
63.481,0.621
63.481,0.569
63.500,0.608
63.518,0.621
63.518,0.608
63.538,0.621
63.556,0.608
63.556,0.621
63.576,0.608
63.593,0.556
63.593,0.621
63.612,0.569
63.629,0.466
63.630,0.595
63.648,0.492
63.665,0.272
63.665,0.518
63.683,0.336
63.702,0.440
63.702,0.401
63.721,0.233
63.721,0.466
63.739,0.168
63.758,0.453
63.758,0.556
63.776,0.414
63.794,0.531
63.794,0.349
63.811,0.518
63.829,0.582
63.829,0.492
63.847,0.569
63.864,0.595
63.864,0.556
63.882,0.595
63.901,0.608
63.901,0.582
63.918,0.608
63.937,0.582
63.937,0.608
63.954,0.582
63.972,0.556
63.972,0.582
63.990,0.556
64.008,0.479
64.008,0.569
64.027,0.492
64.046,0.311
64.046,0.518
64.063,0.375
64.081,0.220
64.082,0.414
64.099,0.556
64.117,0.453
64.117,0.181
64.135,0.427
64.153,0.569
64.153,0.401
64.172,0.556
64.189,0.336
64.189,0.544
64.208,0.621
64.225,0.518
64.225,0.608
64.245,0.647
64.245,0.595
64.265,0.634
64.282,0.634
64.282,0.621
64.300,0.634
64.318,0.621
64.318,0.634
64.335,0.621
64.354,0.569
64.354,0.621
64.373,0.582
64.389,0.492
64.389,0.595
64.407,0.518
64.424,0.518
64.424,0.544
64.442,0.401
64.461,0.194
64.461,0.440
64.480,0.168
64.498,0.453
64.498,0.207
64.516,0.479
64.533,0.556
64.533,0.349
64.552,0.531
64.570,0.285
64.570,0.505
64.590,0.569
64.590,0.453
64.609,0.556
64.626,0.621
64.626,0.544
64.645,0.582
64.662,0.595
64.662,0.569
64.681,0.582
64.700,0.582
64.700,0.582
64.719,0.569
64.738,0.544
64.738,0.582
64.758,0.544
64.759,0.479
64.777,0.556
64.796,0.492
64.796,0.336
64.815,0.518
64.833,0.388
64.834,0.194
64.851,0.427
64.851,0.207
64.870,0.388
64.887,0.233
64.887,0.336
64.906,0.492
64.924,0.544
64.924,0.466
64.941,0.220
64.959,0.440
64.960,0.544
64.979,0.414
64.997,0.531
64.997,0.582
65.014,0.518
65.033,0.595
65.033,0.595
65.052,0.582
65.069,0.608
65.069,0.608
65.088,0.608
65.107,0.608
65.107,0.569
65.126,0.621
65.126,0.595
65.144,0.518
65.164,0.608
65.164,0.544
65.183,0.401
65.202,0.556
65.202,0.427
65.221,0.155
65.221,0.466
65.240,0.220
65.258,0.362
65.258,0.272
65.277,0.311
65.296,0.505
65.297,0.259
65.314,0.479
65.332,0.181
65.333,0.440
65.351,0.544
65.369,0.401
65.369,0.531
65.388,0.582
65.388,0.505
65.406,0.569
65.423,0.595
65.423,0.608
65.441,0.595
65.458,0.595
65.475,0.608
65.475,0.608
65.494,0.569
65.511,0.595
65.511,0.595
65.530,0.518
65.530,0.595
65.549,0.531
65.567,0.388
65.567,0.544
65.586,0.440
65.609,0.181
65.609,0.466
65.628,0.207
65.628,0.336
65.646,0.298
65.666,0.285
65.666,0.479
65.688,0.207
65.688,0.440
65.707,0.168
65.724,0.427
65.725,0.544
65.743,0.375
65.761,0.531
65.761,0.582
65.781,0.505
65.781,0.569
65.802,0.608
65.820,0.569
65.821,0.595
65.840,0.608
65.859,0.595
65.859,0.595
65.880,0.569
65.880,0.608
65.899,0.595
65.918,0.518
65.918,0.595
65.938,0.531
65.938,0.414
65.956,0.544
65.975,0.453
65.975,0.194
65.993,0.479
66.013,0.259
66.013,0.298
66.031,0.324
66.031,0.246
66.051,0.453
66.070,0.181
66.070,0.427
66.089,0.544
66.107,0.414
66.107,0.531
66.125,0.349
66.142,0.505
66.142,0.569
66.162,0.492
66.162,0.569
66.180,0.608
66.199,0.556
66.199,0.595
66.217,0.595
66.235,0.582
66.235,0.608
66.253,0.582
66.271,0.608
66.271,0.582
66.289,0.531
66.308,0.595
66.308,0.544
66.326,0.440
66.344,0.569
66.344,0.544
66.362,0.246
66.381,0.505
66.381,0.311
66.398,0.298
66.417,0.375
66.417,0.207
66.435,0.479
66.452,0.168
66.452,0.466
66.471,0.582
66.471,0.427
66.489,0.556
66.507,0.401
66.507,0.544
66.525,0.608
66.542,0.518
66.543,0.595
66.561,0.634
66.580,0.582
66.580,0.621
66.599,0.634
66.619,0.621
66.619,0.634
66.638,0.608
66.638,0.634
66.658,0.634
66.675,0.582
66.675,0.647
66.693,0.595
66.713,0.505
66.713,0.608
66.733,0.531
66.733,0.311
66.751,0.544
66.770,0.388
66.770,0.285
66.790,0.440
66.807,0.168
66.807,0.479
66.825,0.168
66.844,0.440
66.844,0.582
66.863,0.479
66.882,0.556
66.882,0.336
66.901,0.544
66.901,0.621
66.919,0.531
66.937,0.608
66.937,0.660
66.962,0.608
66.962,0.660
66.984,0.673
66.984,0.660
67.003,0.673
67.023,0.673
67.023,0.686
67.041,0.686
67.060,0.634
67.060,0.686
67.080,0.660
67.080,0.569
67.098,0.673
67.116,0.608
67.116,0.427
67.136,0.621
67.154,0.479
67.154,0.233
67.173,0.531
67.192,0.168
67.192,0.544
67.210,0.207
67.210,0.492
67.229,0.621
67.248,0.440
67.248,0.608
67.266,0.440
67.285,0.595
67.285,0.673
67.304,0.569
67.323,0.660
67.323,0.712
67.342,0.647
67.342,0.699
67.360,0.725
67.379,0.686
67.379,0.712
67.399,0.712
67.417,0.725
67.417,0.712
67.435,0.673
67.453,0.712
67.453,0.686
67.472,0.595
67.472,0.699
67.490,0.621
67.509,0.466
67.509,0.634
67.527,0.505
67.547,0.181
67.547,0.556
67.565,0.168
67.584,0.518
67.584,0.298
67.603,0.479
67.603,0.634
67.622,0.414
67.639,0.621
67.640,0.324
67.658,0.608
67.676,0.699
67.676,0.621
67.694,0.699
67.712,0.751
67.712,0.686
67.730,0.751
67.748,0.764
67.748,0.764
67.765,0.776
67.784,0.776
67.784,0.789
67.802,0.776
67.821,0.751
67.821,0.789
67.838,0.764
67.857,0.673
67.857,0.751
67.874,0.686
67.893,0.569
67.893,0.660
67.911,0.531
67.929,0.155
67.929,0.531
67.947,0.233
67.947,0.414
67.965,0.298
67.985,0.324
67.985,0.479
68.002,0.233
68.020,0.414
68.020,0.181
68.038,0.336
68.057,0.401
68.057,0.259
68.075,0.375
68.093,0.440
68.093,0.621
68.111,0.518
68.128,0.569
68.128,0.595
68.147,0.660
68.164,0.673
68.164,0.699
68.183,0.712
68.200,0.712
68.200,0.764
68.219,0.738
68.237,0.686
68.237,0.776
68.254,0.725
68.273,0.595
68.273,0.751
68.291,0.647
68.309,0.233
68.309,0.673
68.327,0.401
68.345,0.556
68.345,0.505
68.363,0.505
68.383,0.712
68.383,0.401
68.401,0.673
68.401,0.246
68.418,0.647
68.436,0.751
68.436,0.595
68.455,0.738
68.473,0.789
68.473,0.712
68.491,0.776
68.511,0.776
68.511,0.764
68.528,0.789
68.546,0.789
68.546,0.789
68.564,0.789
68.582,0.764
68.582,0.789
68.601,0.764
68.619,0.712
68.619,0.764
68.637,0.699
68.655,0.595
68.655,0.712
68.672,0.608
68.690,0.272
68.690,0.621
68.708,0.453
68.726,0.440
68.726,0.440
68.744,0.336
68.762,0.569
68.762,0.220
68.779,0.531
68.797,0.324
68.797,0.492
68.815,0.621
68.832,0.440
68.832,0.595
68.850,0.673
68.869,0.582
68.869,0.660
68.886,0.686
68.904,0.647
68.904,0.699
68.923,0.686
68.940,0.686
68.940,0.699
68.958,0.660
68.976,0.699
68.976,0.673
68.994,0.608
69.013,0.686
69.013,0.621
69.031,0.531
69.049,0.647
69.049,0.556
69.068,0.285
69.068,0.582
69.086,0.375
69.104,0.375
69.104,0.440
69.123,0.440
69.142,0.569
69.142,0.181
69.160,0.531
69.178,0.660
69.178,0.518
69.197,0.647
69.215,0.479
69.215,0.634
69.233,0.699
69.250,0.621
69.250,0.686
69.268,0.725
69.286,0.686
69.286,0.725
69.305,0.725
69.322,0.725
69.322,0.738
69.340,0.712
69.357,0.738
69.357,0.738
69.375,0.673
69.395,0.738
69.395,0.699
69.414,0.608
69.414,0.725
69.432,0.647
69.450,0.401
69.450,0.660
69.468,0.492
69.487,0.388
69.487,0.544
69.505,0.272
69.522,0.621
69.522,0.155
69.540,0.595
69.559,0.699
69.559,0.544
69.577,0.699
69.597,0.479
69.597,0.673
69.615,0.751
69.615,0.660
69.636,0.738
69.656,0.789
69.656,0.738
69.674,0.776
69.692,0.789
69.692,0.776
69.711,0.789
69.711,0.776
69.729,0.802
69.748,0.789
69.748,0.725
69.766,0.789
69.783,0.751
69.784,0.660
69.802,0.738
69.820,0.686
69.820,0.492
69.838,0.712
69.857,0.544
69.857,0.349
69.876,0.582
69.894,0.207
69.894,0.621
69.912,0.233
69.932,0.608
69.932,0.725
69.949,0.544
69.949,0.699
69.968,0.492
69.986,0.699
69.986,0.764
70.005,0.660
70.025,0.764
70.025,0.802
70.043,0.738
70.062,0.802
70.062,0.802
70.081,0.789
70.081,0.815
70.101,0.802
70.121,0.815
70.121,0.802
70.140,0.764
70.140,0.815
70.160,0.776
70.179,0.686
70.179,0.789
70.198,0.699
70.198,0.518
70.219,0.725
70.239,0.582
70.239,0.518
70.259,0.621
70.259,0.194
70.278,0.634
70.297,0.298
70.297,0.582
70.318,0.725
70.318,0.531
70.338,0.712
70.358,0.440
70.358,0.686
70.377,0.776
70.377,0.673
70.396,0.764
70.415,0.802
70.415,0.738
70.434,0.802
70.454,0.815
70.454,0.802
70.474,0.815
70.475,0.802
70.495,0.815
70.514,0.802
70.514,0.764
70.533,0.815
70.533,0.776
70.552,0.712
70.573,0.789
70.573,0.725
70.592,0.556
70.592,0.738
70.611,0.621
70.630,0.207
70.630,0.634
70.650,0.233
70.670,0.595
70.670,0.401
70.689,0.531
70.689,0.712
70.708,0.466
70.729,0.686
70.729,0.349
70.748,0.660
70.748,0.764
70.767,0.621
70.786,0.738
70.786,0.802
70.806,0.738
70.824,0.789
70.824,0.802
70.843,0.776
70.843,0.802
70.862,0.776
70.880,0.802
70.880,0.789
70.899,0.751
70.918,0.789
70.918,0.764
70.938,0.686
70.939,0.776
70.958,0.699
70.978,0.556
70.978,0.725
70.999,0.595
70.999,0.181
71.019,0.634
71.040,0.285
71.040,0.544
71.063,0.401
71.063,0.492
71.085,0.673
71.085,0.401
71.108,0.647
71.108,0.285
71.127,0.608
71.127,0.712
71.147,0.582
71.166,0.712
71.166,0.738
71.186,0.686
71.206,0.738
71.206,0.764
71.227,0.725
71.227,0.751
71.247,0.751
71.247,0.751
71.268,0.751
71.288,0.712
71.288,0.738
71.309,0.725
71.309,0.660
71.331,0.725
71.331,0.673
71.351,0.531
71.371,0.686
71.371,0.569
71.390,0.246
71.390,0.582
71.410,0.311
71.429,0.479
71.429,0.414
71.448,0.401
71.468,0.608
71.468,0.531
71.487,0.582
71.487,0.220
71.506,0.544
71.525,0.647
71.525,0.492
71.546,0.634
71.546,0.686
71.566,0.595
71.585,0.673
71.585,0.686
71.605,0.660
71.605,0.686
71.624,0.673
71.645,0.673
71.645,0.673
71.664,0.647
71.664,0.673
71.685,0.647
71.704,0.582
71.704,0.647
71.724,0.595
71.724,0.466
71.744,0.595
71.764,0.492
71.764,0.220
71.783,0.518
71.784,0.634
71.805,0.362
71.824,0.362
71.824,0.285
71.845,0.492
71.845,0.194
71.864,0.453
71.883,0.544
71.884,0.414
71.904,0.518
71.904,0.349
71.924,0.492
71.944,0.556
71.945,0.466
71.964,0.531
71.964,0.556
71.983,0.518
72.001,0.544
72.001,0.544
72.020,0.531
72.039,0.544
72.039,0.505
72.059,0.531
72.059,0.505
72.078,0.440
72.096,0.505
72.096,0.440
72.116,0.336
72.134,0.440
72.134,0.440
72.154,0.181
72.154,0.349
72.172,0.246
72.192,0.207
72.193,0.272
72.211,0.168
72.211,0.336
72.230,0.168
72.250,0.298
72.250,0.427
72.267,0.272
72.287,0.414
72.287,0.427
72.307,0.401
72.307,0.492
72.326,0.375
72.345,0.479
72.345,0.505
72.364,0.466
72.383,0.505
72.383,0.505
72.401,0.518
72.420,0.531
72.420,0.505
72.440,0.556
72.440,0.531
72.459,0.479
72.478,0.544
72.478,0.518
72.496,0.401
72.516,0.531
72.516,0.453
72.536,0.246
72.536,0.479
72.556,0.311
72.575,0.233
72.575,0.349
72.596,0.181
72.596,0.569
72.615,0.155
72.635,0.414
72.635,0.544
72.655,0.362
72.655,0.518
72.673,0.324
72.693,0.505
72.693,0.595
72.713,0.492
72.713,0.582
72.732,0.634
72.752,0.582
72.752,0.634
72.771,0.647
72.771,0.634
72.789,0.634
72.809,0.647
72.809,0.660
72.827,0.647
72.847,0.582
72.847,0.647
72.865,0.608
72.884,0.518
72.884,0.621
72.902,0.556
72.902,0.349
72.921,0.582
72.940,0.427
72.940,0.259
72.958,0.466
72.977,0.479
72.977,0.505
72.997,0.194
73.015,0.518
73.016,0.595
73.035,0.427
73.035,0.595
73.054,0.362
73.073,0.582
73.073,0.647
73.091,0.556
73.110,0.647
73.110,0.686
73.132,0.647
73.132,0.686
73.153,0.699
73.153,0.686
73.174,0.712
73.193,0.686
73.193,0.712
73.212,0.699
73.212,0.660
73.230,0.712
73.248,0.673
73.249,0.595
73.268,0.686
73.287,0.608
73.287,0.440
73.305,0.634
73.324,0.518
73.324,0.207
73.343,0.531
73.343,0.155
73.361,0.518
73.380,0.285
73.380,0.479
73.400,0.634
73.419,0.427
73.419,0.621
73.437,0.349
73.456,0.595
73.457,0.686
73.476,0.569
73.476,0.673
73.495,0.725
73.513,0.660
73.513,0.725
73.532,0.738
73.551,0.712
73.552,0.738
73.570,0.725
73.570,0.751
73.588,0.738
73.608,0.699
73.608,0.738
73.626,0.712
73.644,0.634
73.644,0.725
73.665,0.647
73.665,0.492
73.683,0.673
73.702,0.544
73.702,0.181
73.722,0.582
73.739,0.220
73.739,0.531
73.758,0.349
73.777,0.505
73.777,0.647
73.795,0.440
73.813,0.647
73.813,0.349
73.831,0.621
73.831,0.725
73.849,0.608
73.867,0.699
73.867,0.751
73.884,0.686
73.903,0.751
73.903,0.764
73.920,0.738
73.938,0.776
73.938,0.764
73.956,0.764
73.975,0.764
73.975,0.738
73.993,0.764
74.015,0.738
74.015,0.673
74.035,0.751
74.036,0.699
74.056,0.556
74.075,0.712
74.075,0.608
74.094,0.181
74.094,0.621
74.114,0.311
74.133,0.544
74.133,0.440
74.157,0.479
74.157,0.673
74.182,0.401
74.182,0.647
74.209,0.246
74.209,0.621
74.231,0.738
74.231,0.582
74.252,0.725
74.252,0.776
74.274,0.699
74.274,0.764
74.296,0.789
74.296,0.764
74.316,0.776
74.335,0.789
74.335,0.789
74.359,0.776
74.359,0.764
74.384,0.789
74.384,0.776
74.405,0.712
74.405,0.776
74.426,0.725
74.447,0.595
74.447,0.738
74.469,0.621
74.469,0.246
74.495,0.660
74.495,0.388
74.517,0.518
74.517,0.492
74.535,0.453
74.535,0.686
74.554,0.336
74.572,0.647
74.572,0.220
74.590,0.621
74.608,0.738
74.608,0.582
74.625,0.725
74.643,0.776
74.643,0.712
74.661,0.776
74.680,0.802
74.680,0.764
74.701,0.802
74.701,0.802
74.725,0.802
74.725,0.802
74.744,0.776
74.763,0.802
74.763,0.789
74.782,0.738
74.801,0.789
74.801,0.738
74.821,0.634
74.821,0.751
74.839,0.660
74.858,0.531
74.858,0.686
74.876,0.453
74.894,0.518
74.894,0.518
74.912,0.427
74.929,0.673
74.929,0.285
74.947,0.647
74.965,0.751
74.965,0.608
74.984,0.738
75.003,0.569
75.003,0.725
75.021,0.789
75.022,0.712
75.040,0.776
75.058,0.802
75.058,0.764
75.077,0.802
75.094,0.802
75.094,0.789
75.112,0.802
75.130,0.776
75.130,0.802
75.148,0.789
75.166,0.738
75.166,0.802
75.183,0.751
75.202,0.647
75.202,0.751
75.219,0.673
75.236,0.414
75.236,0.686
75.255,0.505
75.273,0.440
75.273,0.556
75.291,0.349
75.309,0.660
75.309,0.194
75.326,0.621
75.344,0.738
75.344,0.569
75.362,0.712
75.380,0.531
75.380,0.699
75.398,0.776
75.417,0.686
75.417,0.751
75.434,0.802
75.453,0.751
75.453,0.776
75.470,0.789
75.489,0.776
75.489,0.802
75.505,0.789
75.524,0.802
75.524,0.789
75.542,0.738
75.560,0.776
75.560,0.751
75.578,0.660
75.595,0.764
75.595,0.673
75.613,0.440
75.630,0.699
75.630,0.518
75.648,0.401
75.666,0.582
75.666,0.272
75.684,0.634
75.701,0.181
75.701,0.595
75.720,0.712
75.738,0.569
75.738,0.699
75.755,0.492
75.774,0.686
75.774,0.751
75.793,0.647
75.810,0.751
75.811,0.776
75.829,0.751
75.847,0.776
75.847,0.789
75.865,0.776
75.882,0.789
75.883,0.764
75.901,0.789
75.920,0.764
75.921,0.725
75.938,0.776
75.955,0.738
75.955,0.660
75.974,0.738
75.992,0.686
75.992,0.479
76.010,0.699
76.010,0.544
76.028,0.311
76.046,0.595
76.046,0.194
76.065,0.595
76.083,0.298
76.083,0.556
76.101,0.686
76.120,0.505
76.120,0.686
76.137,0.440
76.155,0.660
76.155,0.738
76.174,0.621
76.192,0.725
76.192,0.764
76.210,0.712
76.229,0.764
76.229,0.764
76.248,0.751
76.267,0.776
76.267,0.764
76.287,0.776
76.287,0.764
76.305,0.712
76.329,0.764
76.329,0.725
76.351,0.647
76.351,0.738
76.371,0.673
76.371,0.492
76.396,0.686
76.396,0.556
76.422,0.220
76.422,0.582
76.446,0.155
76.446,0.569
76.470,0.311
76.470,0.518
76.495,0.673
76.495,0.453
76.519,0.660
76.519,0.375
76.543,0.621
76.543,0.712
76.562,0.608
76.562,0.712
76.583,0.751
76.583,0.699
76.605,0.738
76.623,0.751
76.624,0.738
76.644,0.764
76.644,0.764
76.664,0.764
76.683,0.751
76.683,0.725
76.704,0.751
76.704,0.738
76.728,0.660
76.728,0.751
76.751,0.673
76.751,0.518
76.778,0.699
76.778,0.569
76.802,0.207
76.802,0.608
76.832,0.246
76.832,0.544
76.853,0.375
76.853,0.479
76.873,0.660
76.873,0.401
76.893,0.634
76.893,0.466
76.914,0.621
76.935,0.725
76.935,0.582
76.955,0.686
76.955,0.751
76.976,0.686
76.976,0.738
76.995,0.776
77.013,0.738
77.013,0.764
77.032,0.751
77.050,0.764
77.050,0.764
77.070,0.725
77.090,0.764
77.090,0.738
77.108,0.660
77.108,0.738
77.127,0.686
77.145,0.544
77.145,0.699
77.164,0.582
77.182,0.207
77.182,0.608
77.200,0.324
77.219,0.544
77.219,0.427
77.238,0.427
77.238,0.634
77.256,0.349
77.275,0.621
77.275,0.233
77.294,0.582
77.313,0.699
77.313,0.556
77.331,0.686
77.349,0.738
77.349,0.660
77.368,0.725
77.368,0.764
77.388,0.725
77.406,0.751
77.406,0.751
77.424,0.751
77.443,0.751
77.443,0.725
77.461,0.751
77.479,0.738
77.479,0.673
77.498,0.751
77.516,0.686
77.516,0.569
77.535,0.699
77.553,0.595
77.553,0.246
77.572,0.621
77.572,0.375
77.590,0.479
77.608,0.453
77.608,0.479
77.628,0.621
77.645,0.298
77.645,0.595
77.664,0.181
77.682,0.556
77.682,0.686
77.701,0.518
77.701,0.647
77.721,0.725
77.739,0.647
77.739,0.712
77.757,0.738
77.775,0.699
77.775,0.738
77.794,0.725
77.812,0.725
77.812,0.725
77.830,0.699
77.848,0.738
77.848,0.712
77.868,0.647
77.887,0.725
77.887,0.660
77.905,0.556
77.906,0.673
77.925,0.569
77.943,0.298
77.943,0.595
77.963,0.375
77.982,0.388
77.982,0.440
78.001,0.285
78.001,0.544
78.019,0.168
78.041,0.479
78.041,0.608
78.060,0.453
78.060,0.582
78.079,0.414
78.097,0.569
78.097,0.647
78.115,0.556
78.133,0.660
78.133,0.699
78.151,0.660
78.170,0.712
78.170,0.712
78.188,0.712
78.206,0.725
78.206,0.699
78.223,0.712
78.242,0.699
78.242,0.634
78.258,0.699
78.276,0.647
78.276,0.544
78.296,0.660
78.314,0.569
78.314,0.324
78.331,0.595
78.349,0.401
78.349,0.336
78.367,0.466
78.385,0.259
78.385,0.556
78.403,0.168
78.421,0.531
78.421,0.647
78.439,0.518
78.456,0.634
78.457,0.427
78.474,0.608
78.492,0.673
78.492,0.582
78.510,0.673
78.528,0.699
78.528,0.647
78.546,0.686
78.564,0.699
78.564,0.686
78.582,0.699
78.599,0.686
78.599,0.699
78.618,0.699
78.636,0.647
78.636,0.712
78.654,0.660
78.671,0.582
78.671,0.673
78.689,0.608
78.710,0.388
78.710,0.608
78.728,0.453
78.729,0.298
78.746,0.492
78.766,0.207
78.766,0.531
78.783,0.194
78.800,0.492
78.800,0.621
78.819,0.440
78.837,0.608
78.837,0.375
78.854,0.582
78.873,0.673
78.873,0.556
78.890,0.660
78.908,0.699
78.908,0.647
78.926,0.699
78.945,0.712
78.945,0.686
78.963,0.699
78.980,0.699
78.980,0.712
78.997,0.699
79.016,0.647
79.016,0.699
79.033,0.660
79.051,0.582
79.051,0.686
79.068,0.595
79.086,0.414
79.086,0.621
79.105,0.466
79.123,0.233
79.123,0.518
79.140,0.168
79.157,0.505
79.158,0.233
79.175,0.466
79.193,0.608
79.194,0.427
79.212,0.595
79.230,0.349
79.230,0.569
79.247,0.660
79.265,0.556
79.265,0.647
79.284,0.686
79.301,0.647
79.301,0.686
79.320,0.699
79.337,0.673
79.338,0.699
79.355,0.699
79.373,0.699
79.373,0.686
79.391,0.660
79.410,0.699
79.410,0.673
79.427,0.595
79.445,0.673
79.445,0.608
79.462,0.440
79.480,0.634
79.481,0.505
79.498,0.207
79.517,0.531
79.517,0.194
79.534,0.505
79.552,0.311
79.552,0.440
79.570,0.608
79.588,0.375
79.588,0.595
79.607,0.272
79.625,0.569
79.625,0.660
79.644,0.531
79.644,0.647
79.662,0.686
79.680,0.634
79.680,0.686
79.697,0.712
79.716,0.686
79.716,0.712
79.733,0.699
79.751,0.699
79.751,0.699
79.771,0.660
79.788,0.712
79.788,0.686
79.805,0.608
79.824,0.686
79.824,0.634
79.841,0.479
79.859,0.634
79.859,0.544
79.876,0.466
79.895,0.544
79.895,0.246
79.913,0.466
79.933,0.336
79.934,0.401
79.951,0.595
79.969,0.349
79.969,0.569
79.987,0.246
80.004,0.544
80.004,0.647
80.022,0.505
80.040,0.634
80.040,0.686
80.058,0.621
80.076,0.686
80.076,0.699
80.093,0.673
80.110,0.712
80.110,0.699
80.128,0.699
80.146,0.699
80.146,0.673
80.164,0.699
80.182,0.686
80.182,0.608
80.200,0.686
80.217,0.634
80.217,0.492
80.236,0.660
80.253,0.531
80.253,0.181
80.270,0.556
80.288,0.388
80.288,0.453
80.307,0.388
80.325,0.375
80.325,0.582
80.343,0.272
80.361,0.556
80.361,0.168
80.379,0.569
80.396,0.634
80.396,0.492
80.414,0.621
80.432,0.686
80.432,0.595
80.450,0.673
80.470,0.686
80.470,0.673
80.487,0.699
80.504,0.699
80.504,0.686
80.522,0.699
80.541,0.673
80.541,0.712
80.558,0.686
80.576,0.621
80.576,0.686
80.593,0.634
80.612,0.518
80.612,0.647
80.631,0.556
80.649,0.259
80.650,0.582
80.667,0.569
80.668,0.401
80.685,0.427
80.703,0.311
80.703,0.569
80.720,0.233
80.738,0.544
80.738,0.621
80.757,0.518
80.774,0.634
80.774,0.466
80.793,0.621
80.811,0.686
80.811,0.595
80.829,0.673
80.846,0.699
80.846,0.660
80.864,0.699
80.883,0.712
80.883,0.699
80.901,0.699
80.919,0.686
80.919,0.699
80.936,0.686
80.954,0.634
80.954,0.686
80.971,0.647
80.988,0.531
80.988,0.660
81.006,0.569
81.025,0.311
81.025,0.595
81.042,0.388
81.059,0.388
81.077,0.453
81.077,0.285
81.095,0.556
81.112,0.181
81.112,0.531
81.130,0.634
81.147,0.479
81.148,0.634
81.165,0.440
81.183,0.608
81.183,0.673
81.200,0.582
81.220,0.673
81.220,0.699
81.239,0.660
81.239,0.686
81.256,0.686
81.273,0.686
81.291,0.699
81.291,0.686
81.309,0.699
81.329,0.686
81.329,0.647
81.348,0.699
81.348,0.660
81.368,0.556
81.386,0.673
81.386,0.582
81.405,0.479
81.424,0.595
81.424,0.427
81.443,0.324
81.443,0.479
81.463,0.207
81.481,0.531
81.481,0.181
81.499,0.505
81.516,0.634
81.516,0.453
81.535,0.608
81.553,0.388
81.553,0.595
81.570,0.673
81.589,0.556
81.589,0.660
81.607,0.699
81.624,0.647
81.624,0.686
81.642,0.699
81.660,0.699
81.660,0.712
81.678,0.699
81.695,0.712
81.695,0.699
81.713,0.647
81.730,0.699
81.731,0.660
81.748,0.569
81.767,0.673
81.767,0.582
81.787,0.401
81.806,0.621
81.806,0.453
81.824,0.259
81.824,0.492
81.842,0.181
81.860,0.518
81.860,0.194
81.878,0.479
81.899,0.621
81.899,0.440
81.917,0.595
81.937,0.362
81.937,0.582
81.956,0.660
81.956,0.556
81.976,0.647
81.997,0.699
81.997,0.634
82.017,0.686
82.017,0.699
82.037,0.673
82.037,0.699
82.056,0.686
82.074,0.699
82.074,0.699
82.091,0.660
82.109,0.699
82.109,0.673
82.127,0.582
82.146,0.673
82.146,0.595
82.165,0.440
82.183,0.621
82.183,0.479
82.201,0.220
82.220,0.518
82.220,0.194
82.239,0.505
82.258,0.272
82.259,0.453
82.278,0.608
82.278,0.401
82.294,0.595
82.313,0.311
82.313,0.569
82.331,0.647
82.348,0.544
82.350,0.647
82.369,0.686
82.387,0.621
82.387,0.686
82.404,0.699
82.421,0.686
82.421,0.712
82.440,0.686
82.458,0.699
82.458,0.699
82.475,0.660
82.493,0.686
82.493,0.673
82.511,0.582
82.530,0.673
82.530,0.608
82.549,0.466
82.568,0.634
82.568,0.518
82.586,0.168
82.586,0.531
82.605,0.220
82.623,0.479
82.623,0.311
82.642,0.414
82.661,0.595
82.661,0.349
82.682,0.569
82.682,0.259
82.701,0.544
82.720,0.647
82.720,0.518
82.738,0.634
82.756,0.686
82.757,0.608
82.775,0.686
82.775,0.699
82.794,0.673
82.813,0.699
82.813,0.699
82.833,0.699
82.853,0.699
82.853,0.686
82.872,0.699
82.872,0.686
82.890,0.608
82.909,0.686
82.909,0.621
82.928,0.492
82.947,0.647
82.947,0.608
82.967,0.181
82.967,0.556
82.985,0.285
83.004,0.453
83.004,0.362
83.024,0.401
83.042,0.582
83.042,0.298
83.060,0.556
83.078,0.194
83.079,0.531
83.097,0.647
83.097,0.492
83.115,0.634
83.133,0.686
83.133,0.608
83.151,0.686
83.169,0.699
83.169,0.673
83.188,0.699
83.206,0.699
83.206,0.699
83.223,0.699
